url,Create Date,Create Location,Date,image_url,Style,Series,Genre,tags,Media,Location,Theme,Period
https://www.wikiart.org/en/andre-lanskoy/diary-of-a-madman-76,,,,https://uploads5.wikiart.org/images/andre-lanskoy/diary-of-a-madman-76.jpg!Large.jpg,Art Informel,,illustration,,,,,
https://www.wikiart.org/en/jozef-mehoffer/garden-1920,1920,,1920|1920; Poland,https://uploads1.wikiart.org/00135/images/jozef-mehoffer/j-zef-mehoffer-ogr-d-1920.jpg!Large.jpg,Art Nouveau (Modern),,landscape,Nature|Tree|Natural landscape|Leaf|Woody plant|Plant|autumn,oil,,,
https://www.wikiart.org/en/charles-turner/james-pilfold-1809,1809,,1809,https://uploads4.wikiart.org/images/charles-turner/james-pilfold-1809.jpg!Large.jpg,Romanticism,,portrait,Photograph|Gentleman,,,,
https://www.wikiart.org/en/ivan-shishkin/birch-grove,,,,https://uploads5.wikiart.org/images/ivan-shishkin/birch-grove.jpg!Large.jpg,Realism,,landscape,female-portraits|forests-and-trees|Tree|Forest|Woodland|Natural environment|Natural landscape|Nature|Northern hardwood forest|Old-growth forest|Tropical and subtropical coniferous forests|Grove,,,,
https://www.wikiart.org/en/isaac-israels/portrait-of-the-wounded-knil-soldier-kees-pop-1882,1882,,1882,https://uploads5.wikiart.org/00326/images/isaac-israels/gewonde-knil-militair-door-isaac-israels.jpg!Large.jpg,Impressionism|Realism,,genre painting,,oil,"Rijksmuseum, Amsterdam, Netherlands",,
https://www.wikiart.org/en/john-hoyland/untitled,,,,https://uploads1.wikiart.org/images/john-hoyland/untitled.jpg!Large.jpg,Color Field Painting,,abstract,Rectangle,,,,
https://www.wikiart.org/en/vasyl-kasiyan/taras-shevchenko-1945,1945,,1945,https://uploads2.wikiart.org/00306/images/vasyl-kasiyan/taras-shevchenko-1945.jpg!Large.jpg,Socialist Realism,,portrait,Facial hair|Beard|Chin|Human|Moustache,,,,
https://www.wikiart.org/en/oleksandr-hnylyzkyj/bookshelf-2006,2006,,2006,https://uploads7.wikiart.org/00155/images/oleksandr-hnylyzkyj/2006-4.jpg!Large.jpg,Neo-Expressionism|Neo-Pop Art,,figurative,,,,Objects (Portrait of the Thing),
https://www.wikiart.org/en/lino-tagliapietra/coinbra-1,,,,https://uploads7.wikiart.org/images/lino-tagliapietra/coinbra(1).jpg,Op Art,,sculpture,,,,,
https://www.wikiart.org/en/koloman-moser/square-vignette-1896,1896,,1896,https://uploads5.wikiart.org/images/koloman-moser/square-vignette-1896.jpg!Large.jpg,Art Nouveau (Modern),,design,Text|Handwriting|Font|Letter|Signature|Paper product,paper|watercolor|indian ink,,,
https://www.wikiart.org/en/ralph-hotere/polaris-1983,1983,,1983,https://uploads4.wikiart.org/images/ralph-hotere/polaris-1983.jpg,Abstract Expressionism,,abstract,Picture frame,,,,
https://www.wikiart.org/en/abdul-mati-klarwein/lovers-leap-1985,1985,,1985,https://uploads6.wikiart.org/00218/images/abdul-mati-klarwein/lover-s-leap-1985-1.jpg,Magic Realism|Surrealism,Inscapes,landscape,Natural landscape|Rock|Leaf|Formation|Sky,,,,
https://www.wikiart.org/en/frits-thaulow/a-french-river-landscape,,,,https://uploads0.wikiart.org/images/frits-thaulow/a-french-river-landscape.jpg!Large.jpg,Impressionism,,landscape,rivers-and-waterfalls|forests-and-trees|Body of water|Water|Bank|Natural landscape|Nature|River|Waterway|Reflection|Natural environment,pastel|paper,Private Collection,,
https://www.wikiart.org/en/leon-dabo/moon-on-the-lake-1907,1907,,1907,https://uploads1.wikiart.org/images/leon-dabo/moon-on-the-lake-1907.jpg,Impressionism,,landscape,Water|Sky,,,,
https://www.wikiart.org/en/mark-rothko/rural-scene,1936,,1936,https://uploads3.wikiart.org/images/mark-rothko/rural-scene.jpg!Large.jpg,Expressionism,,genre painting,houses-and-buildings|fields-and-plains|forests-and-trees,,"National Gallery of Art, Washington, DC, US",,
https://www.wikiart.org/en/cindy-sherman/untitled-film-still-17-1979,1979,,1979,https://uploads3.wikiart.org/images/cindy-sherman/untitled-film-still-17-1979.jpg!Large.jpg,Feminist Art,Untitled Film Stills,photo,Photograph|monochrome|Monochrome photography|Eye,,,,
https://www.wikiart.org/en/felix-philipp-kanitz/svishtov,,,,https://uploads2.wikiart.org/00289/images/felix-philipp-kanitz/svishtov-by-felix-kanitz.jpg!Large.jpg,Naturalism,,landscape,Sky|Coast|Shore|Sea|Bank,,,,
https://www.wikiart.org/en/oleksandr-bogomazov/sennoy-market-kiev-1914,1914,Kiev,"1914; Kiev, Ukraine|Kiev|1914",https://uploads5.wikiart.org/images/oleksandr-bogomazov/sennoy-market-kiev-1914.jpg!Large.jpg,Cubo-Futurism,,genre painting,markets-and-shops,oil|canvas,Private Collection,,
https://www.wikiart.org/en/george-stefanescu/harlequin-1991,1991,Lüdinghausen,"1991; Lüdinghausen, Germany|1991|Lüdinghausen",https://uploads1.wikiart.org/images/george-stefanescu-ramnic/harlequin-1991.jpg!Large.jpg,Expressionism,,portrait,time-and-age|theatres|tragedy|characters-and-emotions|Harlequin|actors-and-performances,oil|canvas,,,
https://www.wikiart.org/en/maurice-denis/around-a-child-with-dog,1919,,1919,https://uploads8.wikiart.org/images/maurice-denis/around-a-child-with-dog.jpg!Large.jpg,Post-Impressionism,,genre painting,group-portraits,oil|canvas,Private Collection,,
https://www.wikiart.org/en/salvador-dali/mannequin-barcelona-mannequin-1927,1927,,1927,https://uploads1.wikiart.org/images/salvador-dali/mannequin-barcelona-mannequin-1927.jpg!Large.jpg,Cubism,,portrait,,oil|canvas,"Dalí Theatre and Museum, Figueres, Spain",,Transitional Period (1927-1928)
https://www.wikiart.org/en/rosa-bonheur/boeufs-du-cantal,,,,https://uploads0.wikiart.org/images/rosa-bonheur/boeufs-du-cantal.jpg!Large.jpg,Realism,,sketch and study,Bovine|Working animal|Sketch|Livestock|Organism,,,,
https://www.wikiart.org/en/tahir-salahov/morning-in-the-caspian-sea-1986,1986,,1986,https://uploads4.wikiart.org/00126/images/tahir-salahov/morning-in-the-caspian-sea-1986.jpg,Severe Style,,genre painting,,,,,
https://www.wikiart.org/en/yamamura-toyonari/ichikawa-danshiro-ii-as-henmei-tesshinai-1919,1919,,1919,https://uploads6.wikiart.org/images/yamamura-toyonari/ichikawa-danshiro-ii-as-henmei-tesshinai-1919.jpg,Shin-hanga,,yakusha-e,,,,,
https://www.wikiart.org/en/pavel-svinyin/the-traveler-s-first-view-of-new-york-the-battery-and-flagstaff,1812,Philadelphia,"1812|c.1812; Philadelphia, United States|Philadelphia",https://uploads2.wikiart.org/images/pavel-svinyin/the-traveler-s-first-view-of-new-york-the-battery-and-flagstaff.jpg,Romanticism,,cityscape,New-York|moles-and-embankments|Spire,,Private Collection,,
https://www.wikiart.org/en/pablo-picasso/scene-design-for-pulcinella-1920,1920,,1920,https://uploads8.wikiart.org/images/pablo-picasso/scene-design-for-pulcinella-1920.jpg!Large.jpg,Art Nouveau (Modern),,design,"designs-and-sketches|scene-design|Igor Stravinsky ""Pulcinella""",gouache,,,Neoclassicist & Surrealist Period
https://www.wikiart.org/en/enzo-cucchi/sotto-lingua-2000,2000,,2000,https://uploads8.wikiart.org/images/enzo-cucchi/sotto-lingua-2000.jpg,Neo-Expressionism,,figurative,Nose,,,,
https://www.wikiart.org/en/jean-auguste-dominique-ingres/odalisque-with-slave,1858,,1858,https://uploads3.wikiart.org/images/jean-auguste-dominique-ingres/odalisque-with-slave.jpg!Large.jpg,Orientalism|Neoclassicism,,portrait,female-portraits|double-portraits|Relief,,,,
https://www.wikiart.org/en/mark-tobey/self-portrait-1953,1953,,1953,https://uploads0.wikiart.org/images/mark-tobey/self-portrait-1953.jpg!Large.jpg,Expressionism,,self-portrait,male-portraits|famous-people|Chin|Head|Forehead,,,,
https://www.wikiart.org/en/george-dawe/fyodor-evstafievich-knyper-russian-general,,,,https://uploads6.wikiart.org/00318/images/george-dawe/knyper-fyodor-evstafievich.jpg!Large.jpg,Neoclassicism,,portrait,male-portraits,,"Hermitage Museum, Saint Petersburg, Russia",,
https://www.wikiart.org/en/william-logsdail/eve-of-the-regatta-1882,1882,,1882,https://uploads0.wikiart.org/00327/images/william-logsdail/eve-of-the-regatta-1882.jpg!Large.jpg,Realism,,genre painting,,,,,
https://www.wikiart.org/en/vincent-van-gogh/the-church-in-nuenen-in-winter-1883,1883,Nunen / Nuenen,"1883|Nunen / Nuenen|1883; Nunen / Nuenen, Netherlands",https://uploads5.wikiart.org/images/vincent-van-gogh/the-church-in-nuenen-in-winter-1883.jpg!Large.jpg,Realism,,sketch and study,Tree|Spire|Steeple,ink|paper,,,
https://www.wikiart.org/en/robert-harris/brackley-beach-1907,1907,,1907,https://uploads4.wikiart.org/images/robert-harris/brackley-beach-1907.jpg!Large.jpg,Impressionism,,genre painting,Sky|Sea|Water|Wave|Ocean|Wind wave|Tide|Coast,,,,
https://www.wikiart.org/en/francisco-oller/guayabas-1903,1903,,1903,https://uploads0.wikiart.org/images/francisco-oller/guayabas-1903.jpg!Large.jpg,Realism,,still life,Still life photography|Food|Fruit|Vegetarian food,,,,
https://www.wikiart.org/en/josef-kriehuber/carl-ritter-von-ghega-austrian-railway-engineers-1851,1851,,1851,https://uploads8.wikiart.org/00326/images/josef-kriehuber/ghega-lithografie-kriehuber-1851.jpg!Large.jpg,Biedermeier,,portrait,,lithography,unknown,,
https://www.wikiart.org/en/erte/the-seasons-summer-1,,,,https://uploads.wikiart.org/Content/images/FRAME-600x480.jpg,Art Deco,The Seven Deadly Sins,allegorical painting,designs-and-sketches|Line,,,,
https://www.wikiart.org/en/alberto-magnelli/decorative-panel-woman-no-2-1910,1910,,1910,https://uploads2.wikiart.org/images/alberto-magnelli/decorative-panel-woman-no-2-1910.jpg!Large.jpg,Art Nouveau (Modern),,portrait,Leaf|Plant|Flower,,,,
https://www.wikiart.org/en/august-macke/red-house-in-park,1914,,1914,https://uploads1.wikiart.org/images/august-macke/red-house-in-park.jpg!Large.jpg,Expressionism,,landscape,houses-and-buildings|gardens-and-parks|forests-and-trees|Tree,oil|canvas,"Kunstmuseum Bonn, Bonn, Germany",,
https://www.wikiart.org/en/robert-gober/urology-appointment-2007,2007,,2007,https://uploads7.wikiart.org/images/robert-gober/urology-appointment-2007.jpg,Conceptual Art,,installation,Picture frame,,,,
https://www.wikiart.org/en/jeffrey-smart/over-the-flaminia-1986,1986,,1986,https://uploads3.wikiart.org/00207/images/jeffrey-smart/over-the-flaminia-1986.jpg!Large.jpg,Contemporary Realism,,cityscape,Font,,,,
https://www.wikiart.org/en/anselm-kiefer/alkahest-2009,2009,,2009,https://uploads5.wikiart.org/00225/images/anselm-kiefer/alkahest-2009.jpg!Large.jpg,Conceptual Art,,installation,Water|Sea|Calm|Horizon|Stock photography,,,,
https://www.wikiart.org/en/honore-daumier/odilon-barrot-1851,1851,,1851,https://uploads0.wikiart.org/images/honore-daumier/odilon-barrot-1.jpg,Realism,,caricature,male-portraits,,"Château de Compiègne, Compiègne, France",,
https://www.wikiart.org/en/hossein-behzad/ferdowsi-1957,1957,,1957,https://uploads4.wikiart.org/00153/images/hossein-behzad/ferdowsi.jpg!Large.jpg,Safavid Period|Art Nouveau (Modern),,portrait|miniature,Water|Blackboard,,,,
https://www.wikiart.org/en/xu-wei/wang-xizhi-catching-the-goose,,,,https://uploads7.wikiart.org/images/xu-wei/wang-xizhi-catching-the-goose.jpg!Large.jpg,Ink and wash painting,,portrait,Text,,,,
https://www.wikiart.org/en/helen-frankenthaler/weather-change-1963,1963,,1963,https://uploads0.wikiart.org/images/helen-frankenthaler/weather-change-1963.jpg,Color Field Painting|Lyrical Abstraction,,abstract,,canvas|acrylic,,,
https://www.wikiart.org/en/paolo-salvati/casa-sul-lago-1979,1979,,1979,https://uploads6.wikiart.org/00288/images/paolo-salvati/casa-sul-lago-1979.jpg,Figurative Expressionism,,landscape,Natural landscape|Sea|Coast,,,,
https://www.wikiart.org/en/philipp-otto-runge/der-maler-und-schriftsteller-friedrich-august-von-klinkowstrom-1808,1808,,1808,https://uploads6.wikiart.org/00266/images/philipp-otto-runge/philipp-otto-runge-der-maler-und-schriftsteller-friedrich-august-von-klinkowstr-m-2840.jpg!Large.jpg,Romanticism,,portrait,,oil,,,
https://www.wikiart.org/en/robert-goodnough/untitled-blue-red-1973,1973,,1973,https://uploads1.wikiart.org/images/robert-goodnough/untitled-blue-red-1973.jpg!Large.jpg,Post-Painterly Abstraction,,abstract,Pink|T-shirt,,,,
https://www.wikiart.org/en/edwin-lord-weeks/temples-and-bathing-ghat-at-benares-1885,1885,,1885,https://uploads1.wikiart.org/images/edwin-lord-weeks/temples-and-bathing-ghat-at-benares-1885.jpg!Large.jpg,Orientalism,,cityscape,boats-and-ships|moles-and-embankments,oil|canvas,"Brooklyn Museum, New York City, NY, US",,
https://www.wikiart.org/en/orest-kiprensky/sitter,,,,https://uploads2.wikiart.org/images/orest-kiprensky/sitter.jpg!Large.jpg,Romanticism,,nude painting (nu),Sketch|Arm|Hand,,,,
https://www.wikiart.org/en/asger-jorn/le-droit-d-aigle-1950,1950,,1950,https://uploads3.wikiart.org/images/asger-jorn/le-droit-d-aigle-1950.jpg!Large.jpg,Art Informel,,figurative,,,,,
https://www.wikiart.org/en/louis-schanker/football,,,,https://uploads2.wikiart.org/images/louis-schanker/football.jpg,Abstract Art|Cubism,,figurative,Line,,,,
https://www.wikiart.org/en/ivan-generalic/village-dance,,,,https://uploads7.wikiart.org/images/ivan-generalic/village-dance.jpg,Naïve Art (Primitivism),,genre painting,,,,,
https://www.wikiart.org/en/helio-oiticica/metaesquema-169,,,,https://uploads0.wikiart.org/images/helio-oiticica/metaesquema-169.jpg,Neo-Concretism,,abstract,Text|Rectangle|Font|Line,,,,
https://www.wikiart.org/en/jehan-georges-vibert/the-sick-doctor-1892,1892,,1892,https://uploads2.wikiart.org/images/jean-georges-vibert/the-sick-doctor-1892.jpg!Large.jpg,Academicism,,genre painting,male-portraits,oil|canvas,Private Collection,,
https://www.wikiart.org/en/adolph-menzel/study-sheet-with-heads,1834,,1834,https://uploads5.wikiart.org/00325/images/adolph-menzel/adolph-von-menzel-studienblatt-mit-k-pfen.jpg,Realism,Sketches and studies,sketch and study,,pencil,,,
https://www.wikiart.org/en/oleg-holosiy/bridge-1992,1992,,1992,https://uploads4.wikiart.org/00321/images/oleg-holosiy/1992.jpg!Large.jpg,Transavantgarde,,landscape,,,,,
https://www.wikiart.org/en/henri-regnault/salome-1870,1870,,1870,https://uploads5.wikiart.org/00261/images/henri-regnault/henri-regnault-french-paris-1843-1871-buzenval-salom-google-art-project.jpg!Large.jpg,Orientalism,,portrait|religious painting,Lady|Sitting,oil,,,
https://www.wikiart.org/en/max-ernst/the-entire-city,1935,Paris,"Paris|1935|c.1935; Paris, France",https://uploads5.wikiart.org/images/max-ernst/the-entire-city.jpg!Large.jpg,Surrealism,,cityscape,allegories-and-symbols|flowers-and-plants|pyramids-and-ziggurats|Nature|Sky|Grass|Natural landscape|Grass family|Grassland|Tree|Rural area,oil|canvas,Private Collection,,First French period
https://www.wikiart.org/en/josef-capek/trnky-ii-1924,1924,,1924,https://uploads2.wikiart.org/00308/images/josef-capek/josef-apek-trnky-ii-1924.jpg,Expressionism,,flower painting,Still life photography|Flower|Flowerpot|Plant|Vase,,,,
https://www.wikiart.org/en/marc-chagall/moses-is-saved-from-the-waters-of-nile-by-pharaoh-s-daughter-exodus-ii-5-6,1956,,1956|c.1956; France,https://uploads4.wikiart.org/images/marc-chagall/moses-is-saved-from-the-waters-of-nile-by-pharaoh-s-daughter-exodus-ii-5-6.jpg!Large.jpg,Naïve Art (Primitivism),Etchings for the Bible (1930-1939; 1952-1956),religious painting,Moses|Hebrew-Bible|Judaism|Exodus|Bithiah|Tree,etching|paper,,,
https://www.wikiart.org/en/henri-pierre-picou/innocence-seduced-by-love-1886,1886,,1886,https://uploads2.wikiart.org/00339/images/henri-pierre-picou/picou-henri-pierre-innocence-seduced-by-love-1886.jpg!Large.jpg,Academicism,,nude painting (nu)|allegorical painting,1880s paintings from France,oil,,,
https://www.wikiart.org/en/otto-dix/portrait-of-the-lawyer-hugo-simons,1929,,1929,https://uploads5.wikiart.org/images/otto-dix/portrait-of-the-lawyer-hugo-simons.jpg!Large.jpg,Verism,,portrait,male-portraits|Gentleman,,"Montreal Museum of Fine Arts (MMFA), Montreal, Canada",,
https://www.wikiart.org/en/kara-walker/an-unpeopled-land-in-uncharted-waters-2010,2010,,2010,https://uploads6.wikiart.org/00333/images/kara-walker/an-unpeopled-land-in-uncharted-waters-2010.jpg!Large.jpg,Feminist Art,,figurative,silhouette,,,,
https://www.wikiart.org/en/charles-philippe-lariviere/sebastien-le-prestre-de-vauban-1834,1834,,1834,https://uploads0.wikiart.org/00333/images/charles-philippe-lariviere/sebastien-le-prestre-de-vauban.png!Large.png,Academicism,,portrait,,,,,
https://www.wikiart.org/en/berthe-morisot/young-girl-boating-1884,1884,,1884,https://uploads0.wikiart.org/images/berthe-morisot/young-girl-boating-1884.jpg!Large.jpg,Impressionism,,genre painting,rivers-and-waterfalls|boats-and-ships|leisure-and-sleep|Water|1880s paintings from France,oil|canvas,Private Collection,,
https://www.wikiart.org/en/jean-beraud/the-young-woman-with-the-child-1906,1906,,1906,https://uploads4.wikiart.org/00220/images/jean-beraud/07510-the2byoung2bwoman2bwith2bthe2bkinde.jpg!Large.jpg,Academicism,,religious painting|genre painting,Lady,,,,
https://www.wikiart.org/en/camille-pissarro/bathers-seated-on-the-banks-of-a-river-1901,1901,,1901,https://uploads4.wikiart.org/images/camille-pissarro/bathers-seated-on-the-banks-of-a-river-1901.jpg!Large.jpg,Impressionism,,genre painting,Tree|Mythology,,Private Collection,,
https://www.wikiart.org/en/juan-gris/pierrot-with-book-1924,1924,,1924,https://uploads2.wikiart.org/images/juan-gris/pierrot-with-book-1924.jpg,Cubism,,portrait,Accordionist|Reading,,,,
https://www.wikiart.org/en/vajda-lajos/vajda-lajos-3,,,,https://uploads0.wikiart.org/00389/images/vajda-lajos/vajda-lajos-1.JPG!Large.JPG,,,,,,,,
https://www.wikiart.org/en/rirkrit-tiravanija/untitled-murder-and-mayhem-2011,2011,,2011,https://uploads3.wikiart.org/images/rirkrit-tiravanija/untitled-murder-and-mayhem-2011.jpg!Large.jpg,Conceptual Art,,installation,Room|Floor|Interior design|Flooring|Building|Tile,,,,
https://www.wikiart.org/en/sergei-parajanov/triple-portrait-with-maya-plisetskaya-and-vladimir-vysotsky,1988,,1988,https://uploads2.wikiart.org/images/sergei-parajanov/triple-portrait-with-maya-plisetskaya-and-vladimir-vysotsky.jpg!Large.jpg,Pop Art,Several episodes from the life of the Mona Lisa,symbolic painting,Picture frame,cardboard|paper|collage,,,Works after jail
https://www.wikiart.org/en/mary-cassatt/mother-and-child-1900,1900,,1900,https://uploads5.wikiart.org/images/mary-cassatt/mother-and-child-1900.jpg!Large.jpg,Impressionism,,genre painting,mother-and-child|Child,oil|canvas,"Brooklyn Museum, New York City, NY, US",,
https://www.wikiart.org/en/sofia-areal/untitled-1999,1999,,1999,https://uploads0.wikiart.org/00167/images/sofia-areal/1473-1999-sajmv.jpg!Large.jpg,Abstract Art,,,,mixed media,,,
https://www.wikiart.org/en/giuseppe-de-nittis/the-orange-kimono-1884,1884,Paris,"1884|c.1883 - 1884; Paris, France|Paris",https://uploads8.wikiart.org/00495/images/giuseppe-de-nittis/the-orange-kimono-c-1883-84-by-giuseppe-de-nittis.jpg!Large.jpg,Impressionism,,portrait,,oil|panel,Private Collection,,
https://www.wikiart.org/en/hasui-kawase/full-moon-at-izu-ura-ibaraki-1952,1952,,1952,https://uploads8.wikiart.org/images/hasui-kawase/full-moon-at-izu-ura-ibaraki-1952.jpg!Large.jpg,Shin-hanga,,landscape,Sky|Tree|Picture frame,,,,
https://www.wikiart.org/en/fyodor-vasilyev/vassiliev-swamp-in-the-forest-1873,1873,,1873,https://uploads3.wikiart.org/images/fyodor-vasilyev/vassiliev-swamp-in-the-forest-1873.jpg!Large.jpg,Realism,,landscape,forests-and-trees|Nature|Natural landscape|Atmospheric phenomenon|Sky|Tree,,,,
https://www.wikiart.org/en/max-ernst/cocktail-drinker-1945,1945,,1945; United States|1945,https://uploads2.wikiart.org/images/max-ernst/cocktail-drinker-1945.jpg!Large.jpg,Surrealism,,genre painting,allegories-and-symbols,oil|canvas,"Kunstsammlung Nordrhein-Westfalen, Düsseldorf, Germany",,American period
https://www.wikiart.org/en/sam-francis/untitled-from-pasadena-box-1963,1963,,1963,https://uploads.wikiart.org/Content/images/FRAME-600x480.jpg,Abstract Expressionism,,abstract,,lithography,,,
https://www.wikiart.org/en/alex-katz/eli-1963,1963,,1963,https://uploads7.wikiart.org/00327/images/alex-katz/eli-1963.jpeg!Large.jpeg,Pop Art,,portrait,,,,,
https://www.wikiart.org/en/dana-schutz/im-into-shooting-in-natural-environments-2008,2008,,2008,https://uploads2.wikiart.org/00144/images/dana-schutz/i-m-into-shooting-in-natural-environments-2008.jpg!Large.jpg,Neo-Expressionism,,figurative,,,,,
https://www.wikiart.org/en/elina-brotherus/one-minute-sculpture-double-bucket-2017,2017,,2017,https://uploads8.wikiart.org/00300/images/elina-brotherus/one-minute-sculpture-double-bucket.jpg!Large.jpg,Contemporary,One Minute Sculptures (2017),photo,Grassland|Grass|Child|Rural area|Farm|Tree|Grass family|spring|Outerwear,photography,,,
https://www.wikiart.org/en/john-atkinson-grimshaw/colwith-force-1869,1869,,1869|1869; United Kingdom,https://uploads3.wikiart.org/images/john-atkinson-grimshaw/colwith-force-1869.jpg!Large.jpg,Romanticism,,landscape,mountains|Nature|Natural landscape|Stream|Sky|Water|Waterfall|Watercourse|Tree|River,oil|panel,,,
https://www.wikiart.org/en/joaqu-n-sorolla/artist-s-patio-cafe-novedades-seville-1915,1915,,1915; Spain|1915,https://uploads2.wikiart.org/images/joaquin-sorolla/artist-s-patio-cafe-novedades-seville-1915.jpg!Large.jpg,Impressionism,,portrait,female-portraits|group-portraits,oil|canvas,,,
https://www.wikiart.org/en/george-stubbs/portrait-of-a-monkey-1774,1774,,1774,https://uploads1.wikiart.org/images/george-stubbs/portrait-of-a-monkey-1774.jpg!Large.jpg,Romanticism,,animal painting,animals|monkeys|New World monkey|Primate,oil|canvas,Private Collection,,
https://www.wikiart.org/en/amedeo-modigliani/dancer,,,,https://uploads4.wikiart.org/images/amedeo-modigliani/dancer.jpg!Large.jpg,Expressionism,,nude painting (nu),female-nude|Sketch,ink|paper,Private Collection,,
https://www.wikiart.org/en/kuzma-petrov-vodkin/model-1907,1907,,1907,https://uploads1.wikiart.org/images/kuzma-petrov-vodkin/model-1907.jpg!Large.jpg,Symbolism,,sketch and study,Sketch|Figure drawing|Arm|Nose|Leg|Knee|Standing|Joint|Human body,,,,
https://www.wikiart.org/en/sattar-bahlulzadeh/the-desire-of-the-land-1963,1963,,1963|1963; Azerbaijan,https://uploads7.wikiart.org/00184/images/sattar-bahlulzadeh/58333a3c36cc7.jpg!Large.jpg,Socialist Realism,,landscape,,oil|canvas,,,
https://www.wikiart.org/en/henri-matisse/still-life-with-earthen-pot-1892,1892,,1892,https://uploads7.wikiart.org/00135/images/henri-matisse/still-life-with-earthen-pot-1892.jpg!Large.jpg,Realism,,still life,Still life photography,,,,
https://www.wikiart.org/en/steve-wheeler/young-man-talking-to-his-mother-in-law-1950,1950,,1950,https://uploads0.wikiart.org/images/steve-wheeler/young-man-talking-to-his-mother-in-law-1950.jpg,Indian Space painting,,abstract,,,,,
https://www.wikiart.org/en/jack-youngerman/changes-5-1970,1970,,1970,https://uploads0.wikiart.org/images/jack-youngerman/changes-5-1970.jpg,Post-Painterly Abstraction,,abstract,Construction paper|Orange|Violet,,,,
https://www.wikiart.org/en/lucian-freud/bella-in-her-pluto-t-shirt,1995,,1995,https://uploads1.wikiart.org/images/lucian-freud/bella-in-her-pluto-t-shirt.jpg!Large.jpg,Expressionism,,portrait,female-portraits|Sketch,,,,
https://www.wikiart.org/en/camille-bryen/univ-ronique-1959,1959,,1959,https://uploads5.wikiart.org/images/camille-bryen/univ-ronique-1959(1).jpg!Large.jpg,Tachisme,,,Tree,oil,,,
https://www.wikiart.org/en/howard-finster/coca-cola-bottle-1996,1996,,1996,https://uploads6.wikiart.org/images/howard-finster/coca-cola-bottle-1996.jpg,Art Brut,,sculpture,Vase|Bottle|Ceramic,,,,
https://www.wikiart.org/en/marisol-escobar/cultural-head-1973,1973,,1973,https://uploads4.wikiart.org/images/marisol-escobar/cultural-head-1973.jpg,Neo-Dada,,figurative,Head,,,,
https://www.wikiart.org/en/orest-kiprensky/francois-louis-duval-1816,1816,,1816,https://uploads2.wikiart.org/images/orest-kiprensky/francois-louis-duval-1816.jpg,Romanticism,,portrait,Chin|Forehead,,,,
https://www.wikiart.org/en/wols/bleu-optimiste-1951,1951,,1951,https://uploads4.wikiart.org/images/wols/bleu-optimiste-1951.jpg!Large.jpg,Tachisme,,abstract,,,,,
https://www.wikiart.org/en/theodor-pallady/odalisque,,,,https://uploads5.wikiart.org/images/theodor-pallady/odalisque.jpg!Large.jpg,Impressionism,,nude painting (nu),Lady,,,,
https://www.wikiart.org/en/frances-hodgkins/lesson-demonstration-burford,1923,,1923,https://uploads8.wikiart.org/00437/images/frances-hodgkins/1923lesson-demonstration-burford-c-1923.jpg!Large.jpg,,,,,,,,
https://www.wikiart.org/en/pierre-paul-prud-hon/study-for-the-soul-breaking-the-bonds-that-attach-to-the-land,1822,,1822|c.1822; France,https://uploads7.wikiart.org/images/pierre-paul-prud-hon/study-for-the-soul-breaking-the-bonds-that-attach-to-the-land.jpg,Romanticism,,sketch and study,spirits-and-ghosts|birth-and-death,oil|canvas,,,
https://www.wikiart.org/en/james-tissot/caricature-of-frederic-leighton,1872,,1872,https://uploads6.wikiart.org/images/james-tissot/caricature-of-frederic-leighton.jpg!Large.jpg,Realism,Man of the day (Caricatures),caricature,male-portraits|famous-people|Gentleman|Lady|Retro style|Leg|caricature,,,,
https://www.wikiart.org/en/anton-romako/the-weilburg-near-baden-1885,1885,,1885,https://uploads1.wikiart.org/00344/images/anton-romako/1475px-anton-romako-die-weilburg-bei-baden-4378-sterreichische-galerie-belvedere.jpg!Large.jpg,Realism,,landscape,Landscaping,oil|panel,"Belvedere, Vienna, Austria",,
https://www.wikiart.org/en/clyfford-still/1936-7-no-2-1936,1936,,1936,https://uploads2.wikiart.org/images/clyfford-still/1936-7-no-2-1936.jpg!Large.jpg,Expressionism,,abstract,,oil,"San Francisco Museum of Modern Art (SFMOMA), San Francisco, CA, US",,
https://www.wikiart.org/en/paul-cezanne/a-modern-olympia-1870,1870,,1870,https://uploads5.wikiart.org/images/paul-cezanne/a-modern-olympia-1870.jpg!Large.jpg,Romanticism,,genre painting,Mythology,oil|canvas,Private Collection,,Impressionist period
https://www.wikiart.org/en/george-luks/portrait-of-a-young-girl-antoinette-kraushaar,1917,,1917|c.1917; United States,https://uploads1.wikiart.org/images/george-luks/portrait-of-a-young-girl-antoinette-kraushaar.jpg!Large.jpg,New Realism,,portrait,female-portraits|Lady|Sitting,oil|canvas,"Brooklyn Museum, New York City, NY, US",,
https://www.wikiart.org/en/rolf-amstrong/college-humor-1932,1932,,1932,https://uploads3.wikiart.org/images/rolf-amstrong/college-humor-1932.jpg!Large.jpg,Poster Art Realism,,illustration,,,,,
https://www.wikiart.org/en/jules-breton/peasant-woman-threading-a-needle-1861,1861,,1861,https://uploads1.wikiart.org/00342/images/jules-breton/breton-jules-peasant-woman-threading-a-needle-1861-oil-on-canvas-huge-1.jpg!Large.jpg,Realism,,genre painting,,oil|canvas,,,
