url,Create Date,Create Location,Date,image_url,Style,Period,Genre,Media,Location,tags,Series,Theme
https://www.wikiart.org/en/gunther-forg/untitled-1987,1987,,1987|1987; United States,https://uploads6.wikiart.org/00446/images/gunther-forg/w1siziisijiwmzuzocjdlfsiccisimnvbnzlcnqilcitcxvhbgl0esa5mcatcmvzaxplidiwmdb4mjawmfx1mdazzsjdxq.jpg!Large.jpg,Color Field Painting,,abstract,acrylic|wood,,Rectangle,,
https://www.wikiart.org/en/paul-gauguin/bouquet-of-flowers,1897,,1897,https://uploads2.wikiart.org/images/paul-gauguin/bouquet-of-flowers.jpg!Large.jpg,Post-Impressionism,,still life,paper|watercolor,,flowers-and-plants,,
https://www.wikiart.org/en/fernando-garcia-ponce/pintura-no-4-1973,1973,,1973,https://uploads6.wikiart.org/00210/images/fernando-garcia-ponce/pintura-no-4-1973.jpg,Abstract Expressionism,,abstract,,,Line,,
https://www.wikiart.org/en/peter-joseph/untitled-1967,1967,,1967,https://uploads5.wikiart.org/images/peter-joseph/untitled-1967.jpg,Color Field Painting,,abstract,,,Orange|Amber|Brown|Peach|Line,,
https://www.wikiart.org/en/erte/vamps-seductress,,,,https://uploads.wikiart.org/Content/images/FRAME-600x480.jpg,Art Deco,,design,,,designs-and-sketches|costume design|Victorian fashion|Fashion illustration,,
https://www.wikiart.org/en/arkhip-kuindzhi/twilight-in-the-steppe,,,,https://uploads0.wikiart.org/images/arkhip-kuindzhi/twilight-in-the-steppe.jpg!Large.jpg,Impressionism,,landscape,oil|canvas,,deserts-and-steppes|twilight-and-night|Sky|Atmospheric phenomenon|morning|Atmosphere|Prairie|Ecoregion|Horizon|Grassland|Evening,,
https://www.wikiart.org/en/martin-yeoman/looking-towards-place-de-la-bastille-paris,,,,https://uploads1.wikiart.org/00244/images/martin-yeoman/martin-yeoman-looking-towards-place-de-la-bastille-paris-oil-on-canvas.jpg!Large.jpg,Contemporary Realism,,cityscape,oil|canvas,Private Collection,Paris,,
https://www.wikiart.org/en/qiu-ying/spring-morning-in-the-han-palace-view-g-1530,1530,,1530,https://uploads6.wikiart.org/images/qiu-ying/spring-morning-in-the-han-palace-view-g-1530.jpg!Large.jpg,Gongbi,,genre painting,,,Text|Textile,Spring morning in the Han Palace,
https://www.wikiart.org/en/sophie-taeuber-arp/rising-falling-flying-1934,1934,,1934,https://uploads7.wikiart.org/images/sophie-taeuber-arp/rising-falling-flying-1934.jpg!Large.jpg,Constructivism,,abstract,,,Line|Circle,,
https://www.wikiart.org/en/william-adolphe-bouguereau/plums,1896,,1896,https://uploads3.wikiart.org/images/william-adolphe-bouguereau/plums.jpg!Large.jpg,Academicism,,portrait,oil|canvas,Private Collection,children portraits|Child,,
https://www.wikiart.org/en/charles-lapicque/lion,,,,https://uploads0.wikiart.org/images/charles-lapicque/lion.jpg,Tachisme|Fauvism,,animal painting,,,,,
https://www.wikiart.org/en/bill-bollinger/red-hook-1970,1970,,1970,https://uploads7.wikiart.org/images/bill-bollinger/red-hook-1970.jpg,Conceptual Art|Post-Minimalism,,installation,,,Room,,
https://www.wikiart.org/en/george-bouzianis/self-portrait-2,,,,https://uploads3.wikiart.org/images/george-bouzianis/self-portrait-2.jpg!Large.jpg,Expressionism,,self-portrait,,,Face|Sketch|Head|Nose|Jaw,,
https://www.wikiart.org/en/pierre-auguste-renoir/girls-putting-flowers-on-their-hats-1894,1894,,1894,https://uploads6.wikiart.org/images/pierre-auguste-renoir/girls-putting-flowers-on-their-hats-1894.jpg!Large.jpg,Impressionism,Later Years,genre painting,,,Lady|Mythology,,
https://www.wikiart.org/en/horace-pippin/victorian-interior,,,,https://uploads2.wikiart.org/images/horace-pippin/victorian-interior.jpg,Naïve Art (Primitivism),,interior,,,Room,,
https://www.wikiart.org/en/gustave-moreau/the-park-and-the-angel-of-death-1890,1890,,1890,https://uploads4.wikiart.org/images/gustave-moreau/the-park-and-the-angel-of-death-1890.jpg!Large.jpg,Symbolism,,allegorical painting,oil|canvas,"Musée National Gustave Moreau, Paris, France",animals|allegories-and-symbols|horses|angels-and-archangels|Mythology,,
https://www.wikiart.org/en/katsushika-hokusai/yama-uba,,,,https://uploads7.wikiart.org/images/katsushika-hokusai/yama-uba.jpg!Large.jpg,Ukiyo-e,,mythological painting,,,spirits-and-ghosts,,
https://www.wikiart.org/en/ion-theodorescu-sion/ovid-in-exile-1915,1915,,1915,https://uploads1.wikiart.org/images/ion-theodorescu-sion/ovid-in-exile-1915.jpg!Large.jpg,Post-Impressionism,,literary painting,,,Prophet,,
https://www.wikiart.org/en/alfred-roller/poster-to-the-ix-exhibition-of-the-vienna-secession-1901,1901,,1901,https://uploads8.wikiart.org/00299/images/alfred-roller/alfred-roller-plakat-1901.jpeg!Large.jpeg,Art Nouveau (Modern),,design|poster,,,Text|Pattern,,
https://www.wikiart.org/en/bela-czobel/czobel-bela-nude-3,,,,https://uploads8.wikiart.org/00429/images/bela-czobel/cz-bel-b-la-nude-1.JPG!Large.JPG,,,nude painting (nu),,,,,
https://www.wikiart.org/en/paul-cezanne/promenade-1866,1866,,1866,https://uploads7.wikiart.org/images/paul-cezanne/promenade-1866.jpg!Large.jpg,Romanticism,Dark period,genre painting,oil|canvas,Private Collection,,,
https://www.wikiart.org/en/heinrich-papin/k-k-austrian-national-landwehr-1820,1820,,1820,https://uploads1.wikiart.org/00332/images/heinrich-papin/heinrich-papin-k-k-oesterreichische-landwehr.jpg,Romanticism,,genre painting,etching,Private Collection,,Royal Austrian Troops,
https://www.wikiart.org/en/miss-tic/no-comment,,,,https://uploads7.wikiart.org/images/miss-tic/no-comment.jpg,Street art,,graffiti,,,Interaction,,
https://www.wikiart.org/en/maurice-bompard/st-marks-square-in-venice-1894,1894,,1894,https://uploads1.wikiart.org/00298/images/maurice-bompard/place-st-marc-venise-par-maurice-bompard-1894.jpg!Large.jpg,Impressionism,,cityscape,oil,,,,
https://www.wikiart.org/en/jose-clemente-orozco/zapatista-s-marching-1931,1931,,1931|1931; United States,https://uploads8.wikiart.org/images/jose-clemente-orozco/zapatista-s-marching-1931.jpg!Large.jpg,Expressionism,,history painting,oil|canvas,"Museum of Modern Art (MoMA), New York City, NY, US",horsemen|revolutions|Zapatista,,
https://www.wikiart.org/en/alfred-freddy-krupa/6x9-a-view-from-my-balcony-1988,1988,Karlovac,"1988; Karlovac, Croatia|Karlovac|1988",https://uploads1.wikiart.org/00203/images/alfred-freddy-krupa/6x9-2.jpg!Large.jpg,Street Photography,,cityscape,photography|photographic paper,,Sky|night|Light|Automotive lighting|Lighting|Street light|Cloud|Urban area|Line,,
https://www.wikiart.org/en/pablo-picasso/woman-in-white-1923,1923,,1923,https://uploads4.wikiart.org/images/pablo-picasso/woman-in-white-1923.jpg!Large.jpg,Neoclassicism,Neoclassicist & Surrealist Period,portrait,oil|pencil|ink|canvas,,female-portraits|Sketch|Figure drawing|Forehead,,
https://www.wikiart.org/en/daniel-ridgway-knight/a-maid-in-her-garden,,,,https://uploads2.wikiart.org/00123/images/daniel-ridgway-knight/a-maid-in-her-garden.jpg!Large.jpg,Realism,,genre painting,,,People in nature|Flower|Plant,,
https://www.wikiart.org/en/iseult-labote/urbanus-i-2002,2002,,2002,https://uploads4.wikiart.org/00170/images/iseult-labote/6-ares-iseult-labote-photography38.jpg!Large.jpg,Minimalism|Contemporary,,abstract,photography,,Rust|Beam,Urbanus,Urban landscapes
https://www.wikiart.org/en/giulio-paolini/eco-2011,2011,,2011,https://uploads2.wikiart.org/images/giulio-paolini/eco-2011.jpg,Conceptual Art,,installation,,,Tile|Property|Room|Floor|Line|Ceiling|Flooring,,
https://www.wikiart.org/en/joe-machine/django,,,,https://uploads7.wikiart.org/00226/images/joe-machine/django400.jpg,Stuckism,,portrait,acrylic|canvas,,,,
https://www.wikiart.org/en/vardges-sureniants/sketch-of-women,,,,https://uploads5.wikiart.org/images/vardges-sureniants/sketch-of-women.jpg!Large.jpg,Symbolism,,sketch and study,pencil|paper,,Sketch|costume design|Dress,,
https://www.wikiart.org/en/pierre-auguste-renoir/young-girls-by-the-water,1893,,1893,https://uploads8.wikiart.org/images/pierre-auguste-renoir/young-girls-by-the-water.jpg!Large.jpg,Impressionism,Later Years,genre painting,oil|canvas,Private Collection,,,
https://www.wikiart.org/en/owen-jones/chinese-ornament-no-3-ornaments-painted-on-porcelain-and-wood-from-woven-fabrics,,,,https://uploads8.wikiart.org/images/owen-jones/chinese-ornament-no-3-ornaments-painted-on-porcelain-and-wood-from-woven-fabrics.jpg!Large.jpg,Art Nouveau (Modern),,design,,,Symmetry|Games|Textile|Pattern,The Grammar of Ornament (1856),
https://www.wikiart.org/en/kukryniksy/untitled-1945-9,1945,Nuremberg,"Nuremberg|1945; Nuremberg, Germany|1945",https://uploads6.wikiart.org/images/kukryniksy/untitled-1945-9.jpg!Large.jpg,Socialist Realism,,sketch and study,,,male-portraits|Sketch,,
https://www.wikiart.org/en/tetyana-yablonska/a-model-on-the-artists-studio-1954,1954,,1954,https://uploads4.wikiart.org/00124/images/tetyana-yablonska/a-model-on-the-artist-s-studio-1954.jpg!Large.jpg,Socialist Realism,,genre painting,oil|canvas,,,,
https://www.wikiart.org/en/ian-burn/blue-reflex-1967,1967,,1967,https://uploads5.wikiart.org/images/ian-burn/blue-reflex-1967.jpg!Large.jpg,Color Field Painting,,abstract,lacquer|wood,"Tate Modern, London, UK",Sky|Azure|Atmosphere|Reflection,,
https://www.wikiart.org/en/ellsworth-kelly/colored-paper-image-v-blue-curves-from-colored-paper-images-1976,1976,,1976,https://uploads5.wikiart.org/images/ellsworth-kelly/colored-paper-image-v-blue-curves-from-colored-paper-images-1976.jpg,Hard Edge Painting,,abstract,,,Clothing|Sock,Colored Paper Images,
https://www.wikiart.org/en/utagawa-kuniyoshi/the-sixth-month-right-1849,1849,,1849,https://uploads6.wikiart.org/00240/images/utagawa-kuniyoshi/the-sixth-month-r.jpg!Large.jpg,Ukiyo-e,,genre painting,woodblock print,"British Museum, London, UK",Textile,,
https://www.wikiart.org/en/alex-katz/vincent-katz-with-frisbee,,,,https://uploads6.wikiart.org/images/alex-katz/vincent-katz-with-frisbee.jpg!Large.jpg,Pop Art,,genre painting,,,games-and-sport,,
https://www.wikiart.org/en/martiros-sarian/persian-woman-1910,1910,,1910,https://uploads5.wikiart.org/images/martiros-saryan/persian-woman-1910.jpg!Large.jpg,Expressionism,,portrait,tempera|cardboard,,female-portraits|Face|Eyebrow|Head|Cheek|Forehead|Nose,,
https://www.wikiart.org/en/armand-guillaumin/les-ruines-a-crozant-1897,1897,,1897,https://uploads5.wikiart.org/images/armand-guillaumin/les-ruines-a-crozant-1897.jpg!Large.jpg,Impressionism,,landscape,,,autumn|castles-and-fortresses|ruins-and-columns|Limousin|Tree,,
https://www.wikiart.org/en/camille-pissarro/flowering-apple-trees-eragny-1895,1895,,1895,https://uploads3.wikiart.org/images/camille-pissarro/flowering-apple-trees-eragny-1895.jpg!Large.jpg,Impressionism,,landscape,oil|canvas,Private Collection,Tree|spring|Plant|Flower|Blossom|Woody plant,,
https://www.wikiart.org/en/juan-gris/still-life-on-a-chair-1917,1917,,1917,https://uploads7.wikiart.org/images/juan-gris/still-life-on-a-chair-1917.jpg!Large.jpg,Synthetic Cubism,,still life,oil|panel,"Georges Pompidou Center, Paris, France",,,
https://www.wikiart.org/en/wilhelm-kotarbinski/pigeons,,,,https://uploads7.wikiart.org/images/wilhelm-kotarbinski/pigeons.jpg!Large.jpg,Art Nouveau (Modern),,portrait,,,female-portraits|Photograph|Snapshot|Gentleman|Stock photography,,
https://www.wikiart.org/en/william-james-glackens/bowlers-la-ciotat-1930,1930,,1930|1930; United States,https://uploads7.wikiart.org/images/william-james-glackens/bowlers-la-ciotat-1930.jpg!Large.jpg,Impressionism,,landscape,,,cottages-and-farmhouses|forests-and-trees|Tree,,
https://www.wikiart.org/en/vajda-lajos/vajda-lajos-biologiai-formak-1939-1939,1939,,1939,https://uploads2.wikiart.org/00389/images/vajda-lajos/vajda-lajos-biologiai-form-k-1939.JPG!Large.JPG,,,,,,,,
https://www.wikiart.org/en/reuben-nakian/dutchess-of-alba-1959,1959,,1959,https://uploads5.wikiart.org/images/reuben-nakian/dutchess-of-alba-1959.jpg,Abstract Expressionism,,,,,Sketch|Horse tack|Horse|Bridle|Organism,,
https://www.wikiart.org/en/alexander-calder/the-vine-1944,1944,,1944,https://uploads6.wikiart.org/00209/images/alexander-calder/the-vine-1944.jpg!Large.jpg,Expressionism|Surrealism,PUBLIC COMMISSIONS AND THE WAR: 1937–1945,sculpture,,,Plant,,Bronze
https://www.wikiart.org/en/edgar-degas/the-conversation,1889,,1889,https://uploads8.wikiart.org/images/edgar-degas/the-conversation.jpg!Large.jpg,Impressionism,,genre painting,pastel,Private Collection,1880s paintings from France,,
https://www.wikiart.org/en/john-leech/horatius-cocles-defending-the-bridge,,,,https://uploads8.wikiart.org/images/john-leech/horatius-cocles-defending-the-bridge.jpg,Romanticism,,illustration,,,,"The Comic History of Rome, by Gilbert Abbott À Becket",
https://www.wikiart.org/en/benedetta/synthesis-of-marine-communications-1934,1934,,1934,https://uploads7.wikiart.org/00178/images/benedetta/1933-synthesis-324-edit.jpg!Large.jpg,Futurism,,figurative,mural,,Azure|Turquoise|Majorelle blue,,
https://www.wikiart.org/en/matthias-laurenz-graff/traum-osterreich-vorstellung-und-wirklichkeit-2020,2020,,2020,https://uploads0.wikiart.org/00298/images/matthias-laurenz-graff/dsc06093-2.JPG!Large.JPG,Expressionism|Surrealism,,figurative,,,,,
https://www.wikiart.org/en/charles-sprague-pearce/labor-mural-in-lunette-from-the-family-and-education-series-1896,1896,,1896,https://uploads2.wikiart.org/00127/images/charles-sprague-pearce/labor-mural-in-lunette-from-the-family-and-education-series-by-charles-sprague-pearce-north-corridor.jpg!Large.jpg,Impressionism|Academicism,,genre painting,,"Library of Congress (LOC), Washington, DC, US",,"'Family And Education' Murals in Library of Congress, Washington",
https://www.wikiart.org/en/emily-kame-kngwarreye/arlatyey-bush-yam-dreaming-1996,1996,,1996,https://uploads4.wikiart.org/00333/images/emily-kame-kngwarreye/arlatyey-bush-yam-dreaming-1996.jpg,Native Art,,abstract,,,,,
https://www.wikiart.org/en/niko-pirosmani/rant,1915,,1915; Georgia|1915,https://uploads2.wikiart.org/images/niko-pirosmani/rant(1).jpg!Large.jpg,Naïve Art (Primitivism),,genre painting,oil|oilcloth,"Art Museum of Georgia (AMG), Tbilisi, Georgia",mealtimes|celebrations-and-festivals,,
https://www.wikiart.org/en/jacek-yerka/confusion-in-the-kitchen,,,,https://uploads7.wikiart.org/images/jacek-yerka/confusion-in-the-kitchen.jpg!Large.jpg,Surrealism,,interior,,,furniture-and-decoration|kitchens|Adventure game,,
https://www.wikiart.org/en/m-h-maxy/jews-in-snow-1943,1943,,1943,https://uploads6.wikiart.org/images/m-h-maxy/jews-in-snow-1943.jpg!Large.jpg,Cubism,,genre painting,,,,,
https://www.wikiart.org/en/emile-friant/the-familiar-birds-1921,1921,,1921,https://uploads8.wikiart.org/00303/images/emile-friant/normalized.jpg!Large.jpg,Kitsch|Realism,,portrait,oil,,,,
https://www.wikiart.org/en/jenny-saville/fate-i-2018,2018,,2018,https://uploads1.wikiart.org/00205/images/jenny-saville/fate-1-2018.jpg!Large.jpg,Neo-Expressionism,,nude painting (nu)|figurative,,,Figure drawing,,
https://www.wikiart.org/en/christo-and-jeanne-claude/pont-neuf-paris-1985,1985,,1985,https://uploads2.wikiart.org/00246/images/christo-and-jeanne-claude/pont-neuf-paris-1975-85.jpg!Large.jpg,Site-specific art|Environmental (Land) Art,,sculpture|installation,,,Water|Sky,,
https://www.wikiart.org/en/paul-cezanne/tulips-in-a-vase-1892,1892,,1892,https://uploads5.wikiart.org/images/paul-cezanne/tulips-in-a-vase-1892.jpg!Large.jpg,Post-Impressionism,Final period,still life,oil|canvas,"Norton Simon Museum, Pasadena, CA, US",Still life photography|Flower|Tulip|Plant,,
https://www.wikiart.org/en/artus-scheiner/illustration-for-vysehrad-23,,,,https://uploads0.wikiart.org/00243/images/artus-scheiner/4402354398-0a156007c6-b.jpg!Large.jpg,Art Nouveau (Modern),,illustration,,,,,
https://www.wikiart.org/en/rene-magritte/project-of-poster-the-center-of-textile-workers-in-belgium-to-reduce-working-hours-1938,1938,Brussels,"Brussels|1938|1938; Brussels, Belgium",https://uploads3.wikiart.org/images/rene-magritte/project-of-poster-the-center-of-textile-workers-in-belgium-to-reduce-working-hours-1938(1).jpg!Large.jpg,Surrealism,Brussels pre-war and war years,poster,,"Royal Museums of Fine Arts of Belgium, Brussels, Belgium",Knife|Cold weapon,,
https://www.wikiart.org/en/winslow-homer/peeling-a-lemon,1876,,1876,https://uploads0.wikiart.org/images/winslow-homer/peeling-a-lemon.jpg!Large.jpg,Realism,,portrait,,,female-portraits|Sitting,,
https://www.wikiart.org/en/giuseppe-bruno/sicilian-youth-1899,1899,,1899,https://uploads1.wikiart.org/00331/images/giuseppe-bruno/bruno-giuseppe-1836-1904-ragazzo-siciliano-da-artnet.jpg!Large.jpg,Pictorialism,,photo,photography,,,,
https://www.wikiart.org/en/edouard-cortes/rue-de-rivoli-1,,,,https://uploads1.wikiart.org/images/edouard-cortes/rue-de-rivoli-1.jpg!Large.jpg,Post-Impressionism,,cityscape,,,streets-and-squares|houses-and-buildings|City,,
https://www.wikiart.org/en/antonio-carneiro/marinha-1916,1916,,1916,https://uploads0.wikiart.org/images/antonio-carneiro/marinha-1916.jpg!Large.jpg,Expressionism,,landscape,,,Sky|Horizon|Natural environment|Sea|Ecoregion|Shore|Ocean|Calm,,
https://www.wikiart.org/en/constant-permeke/nordic-landscape-1949,1949,,1949,https://uploads8.wikiart.org/images/constant-permeke/nordic-landscape-1949.jpg,Expressionism,,landscape,,,Rock|Bedrock|Outcrop|Geology|Formation|Geological phenomenon|Intrusion,,
https://www.wikiart.org/en/william-tucker/sleeping-musician-1998,1998,,1998,https://uploads7.wikiart.org/images/william-tucker/sleeping-musician-1998.jpg,Abstract Expressionism,,sculpture,,,Mineral|Rock|Jade|Stone carving|Geology,,
https://www.wikiart.org/en/henri-matisse/marguerite-1907,1907,,1907,https://uploads0.wikiart.org/images/henri-matisse/marguerite-1907.jpg!Large.jpg,Expressionism,,portrait,,"Musée Picasso, Paris, France",,,
https://www.wikiart.org/en/gotthard-graubner/farbwanne-1984,1984,,1984,https://uploads2.wikiart.org/images/gotthard-graubner/farbwanne-1984.jpg,Color Field Painting,,abstract,,,Rectangle,,
https://www.wikiart.org/en/maurice-prendergast/venetian-palaces-on-the-grand-canal-1899,1899,,1899,https://uploads4.wikiart.org/images/maurice-prendergast/venetian-palaces-on-the-grand-canal-1899.jpg!Large.jpg,Impressionism,,cityscape,paper|watercolor,Private Collection,Venice|palaces-and-mausoleums|Waterway|Water|Canal|Building,,
https://www.wikiart.org/en/jean-cocteau/untitled-1955,1955,,1955,https://uploads6.wikiart.org/images/jean-cocteau/untitled-1955.jpg!Large.jpg,Expressionism,,design,,,,,
https://www.wikiart.org/en/friedensreich-hundertwasser/the-boy-with-green-hair,1967,,1967,https://uploads6.wikiart.org/images/friedensreich-hundertwasser/the-boy-with-green-hair(1).jpg,Transautomatism,,figurative,linocut,,,,
