url,Create Date,Create Location,image_url,Date,Style,Genre,tags,Media,Location,Series,Period,Theme
https://www.wikiart.org/en/charles-hinman/untitled-from-the-on-the-bowery-portfolio-1969,1969,,https://uploads5.wikiart.org/images/charles-hinman/untitled-from-the-on-the-bowery-portfolio-1969.jpg!Large.jpg,1969,Hard Edge Painting,abstract,Line|Construction paper,,,,,
https://www.wikiart.org/en/alfred-sisley/railroad-embankment-at-sevres-1879,1879,,https://uploads1.wikiart.org/images/alfred-sisley/railroad-embankment-at-sevres-1879.jpg!Large.jpg,1879,Impressionism,landscape,roads-and-vehicles|forests-and-trees|Tree,oil|canvas,"Museo Botero, Bogotá, Colombia",,,
https://www.wikiart.org/en/maurice-prendergast/the-park-at-sunset,1913,,https://uploads0.wikiart.org/images/maurice-prendergast/the-park-at-sunset.jpg!Large.jpg,1913,Post-Impressionism,genre painting,sunrise-and-sunset|gardens-and-parks|leisure-and-sleep,oil|canvas,Private Collection,,,
https://www.wikiart.org/en/carlos-merida/plano-complejo,,,https://uploads7.wikiart.org/images/carlos-merida/plano-complejo.jpg,,Cubism,abstract,Line|Games,,,,,
https://www.wikiart.org/en/stanley-spencer/plumbers-right-1945,1945,,https://uploads8.wikiart.org/00302/images/stanley-spencer/plumbers-right-1.jpg!Large.jpg,1945,Neo-Romanticism,genre painting,,,,Shipbuilding on the Clyde,,
https://www.wikiart.org/en/isaac-israels/shop-window-1898,1898,,https://uploads8.wikiart.org/00326/images/isaac-israels/israels-isaac-shop-window.jpg!Large.jpg,1898,Impressionism,genre painting,,oil,"Rijksmuseum, Amsterdam, Netherlands",,,
https://www.wikiart.org/en/mario-ballocco/incomunicabilit-1950,1950,,https://uploads5.wikiart.org/images/mario-ballocco/incomunicabilit-1950.jpg,1950,Art Informel,abstract,,,,,,
https://www.wikiart.org/en/valeria-trubina/fish-king-1991,1991,,https://uploads3.wikiart.org/00249/images/valeria-trubina/fish-king-1991.jpeg!Large.jpeg,1991,Transavantgarde|Magic Realism,symbolic painting,,,,,,
https://www.wikiart.org/en/takato-yamamoto/lucys-mutation-2014,2014,,https://uploads4.wikiart.org/00147/images/takato-yamamoto/larger-1.jpg!Large.jpg,2014|2014; Japan,Pop Art|Ukiyo-e,illustration,,,,,,
https://www.wikiart.org/en/karl-blossfeldt/art-forms-in-nature-77-1928,1928,,https://uploads5.wikiart.org/00327/images/karl-blossfeldt/blossfeldt-karl-blossfeldt-archiv-de-bildmat1-77.jpg,1928,Documentary photography,photo,,photography,,Urformen der Kunst (Art Forms in Nature),,
https://www.wikiart.org/en/zdzislaw-beksinski/untitled-40,,,https://uploads0.wikiart.org/images/zdislav-beksinski/untitled-634.jpg,,Surrealism,symbolic painting,allegories-and-symbols|female-portraits,,,,,
https://www.wikiart.org/en/marc-chagall/still-life-with-vase-of-flowers,,,https://uploads6.wikiart.org/images/marc-chagall/still-life-with-vase-of-flowers.jpg!Large.jpg,,Naïve Art (Primitivism),still life,Flower|Plant|Botany,watercolor|paper|indian ink,,,,
https://www.wikiart.org/en/t-c-steele/albert-g-porter-governor-of-indiana-1885,1885,,https://uploads4.wikiart.org/images/t-c-steele/albert-g-porter-governor-of-indiana-1885.jpg!Large.jpg,1885,Impressionism,portrait,male-portraits|famous-people|Gentleman|Elder,oil|canvas,,,,
https://www.wikiart.org/en/agnes-martin/on-a-clear-day-2-1973,1973,,https://uploads4.wikiart.org/images/agnes-martin/on-a-clear-day-2-1973.jpg,1973,Minimalism,abstract,Text,,,,,
https://www.wikiart.org/en/adolph-gottlieb/black-note-1971,1971,,https://uploads1.wikiart.org/images/adolph-gottlieb/black-note-1971.jpg,1971,Color Field Painting,,,,,,,
https://www.wikiart.org/en/alfred-freddy-krupa/fuji-san,1998,Hakone,https://uploads5.wikiart.org/00192/images/alfred-freddy-krupa/cnv000015.JPG!Large.JPG,"Hakone|1998; Hakone, Japan|1998",Sumi-e (Suiboku-ga),landscape,Sketch,indian ink,,,,
https://www.wikiart.org/en/simone-forti/illuminations,,,https://uploads6.wikiart.org/00334/images/simone-forti/illuminations-1.jpg,,Minimalism,sketch and study,,,,,,
https://www.wikiart.org/en/salvador-dali/the-three-glorious-enigmas-of-gala,1982,,https://uploads1.wikiart.org/images/salvador-dali/the-three-glorious-enigmas-of-gala.jpg!Large.jpg,1982,Surrealism,symbolic painting,,,,,Classic Period (1941-1989),
https://www.wikiart.org/en/tony-feher/super-special-happy-place-installation-view-2011,2011,,https://uploads2.wikiart.org/images/tony-feher/super-special-happy-place-installation-view-2011.jpg,2011,Post-Minimalism,installation,Grass|Grassland|Land lot|Grass family|Lawn,,,,,
https://www.wikiart.org/en/salvador-dali/the-mysterious-source-of-harmony,1934,,https://uploads8.wikiart.org/images/salvador-dali/the-mysterious-source-of-harmony.jpg!Large.jpg,1934,Surrealism,landscape,Sky,oil|canvas,,,Surrealism Period (1929-1940),
https://www.wikiart.org/en/john-bratby/sir-john-moores-1896-1993,,,https://uploads8.wikiart.org/images/john-bratby/sir-john-moores-1896-1993.jpg!Large.jpg,,Expressionism,portrait,Face|Head|Cheek,,,,,
https://www.wikiart.org/en/jamie-wyeth/not-detected-267433,,,https://uploads2.wikiart.org/images/jamie-wyeth/not-detected-267433.jpg!Large.jpg,,Contemporary Realism,genre painting,roads-and-vehicles|forests-and-trees|Horse|Bridle|Natural environment|Forest|Tree|Grass|Organism|sunlight|Mane|Rural area,,,,,
https://www.wikiart.org/en/gerolamo-induno/king-vittorio-emanuele-ii-on-horseback-1855,1855,,https://uploads0.wikiart.org/00326/images/gerolamo-induno/re-vittorio-emanuele-ii-a-cavallo.jpg!Large.jpg,1855; Italy|1855,Romanticism,portrait,Victor Emanuel II of Italy|Italian people|1850s paintings from Italy,,unknown,,,
https://www.wikiart.org/en/amedeo-modigliani/jacques-and-berthe-lipchitz-1917,1917,Paris,https://uploads3.wikiart.org/images/amedeo-modigliani/jacques-and-berthe-lipchitz-1917.jpg!Large.jpg,"Paris|1917|1917; Paris, France",Expressionism,portrait,family-portraits|Lady,oil|canvas,"Art Institute of Chicago, Chicago, IL, US",,,
https://www.wikiart.org/en/ai-weiwei/bang,2013,Venice,https://uploads1.wikiart.org/00294/images/ai-weiwei/aiweiwei-bang.jpeg!Large.jpeg,"2013|2013; Venice, Italy|Venice",Conceptual Art,sculpture,Branch|Organism,wooden chair,,,,
https://www.wikiart.org/en/vincent-van-gogh/kettle-over-a-fire-and-a-cottage-by-night-1885,1885,Nunen / Nuenen,https://uploads7.wikiart.org/images/vincent-van-gogh/kettle-over-a-fire-and-a-cottage-by-night-1885.jpg!Large.jpg,"1885|Nunen / Nuenen|1885; Nunen / Nuenen, Netherlands",Realism,sketch and study,dishware-and-cutlery|Sketch,paper|chalk,"Van Gogh Museum, Amsterdam, Netherlands",,,
https://www.wikiart.org/en/diego-rivera/portrait-de-martin-luis-guzman-1915,1915,,https://uploads1.wikiart.org/images/diego-rivera/portrait-de-martin-luis-guzman-1915.jpg!Large.jpg,1915,Cubism,portrait,,oil|canvas,,,,
https://www.wikiart.org/en/kansuke-yamamoto/untitled,,,https://uploads4.wikiart.org/images/kansuke-yamamoto/untitled.jpg,,Surrealism,photo,Monochrome photography,,,,,
https://www.wikiart.org/en/ivan-aivazovsky/meeting-of-a-fishermen-on-coast-of-the-bay-of-naples-1842,1842,,https://uploads8.wikiart.org/images/ivan-aivazovsky/meeting-of-a-fishermen-on-coast-of-the-bay-of-naples-1842.jpg!Large.jpg,1842,Romanticism,marina,boats-and-ships|seas-and-oceans|Sky|Boat|Sea|Vehicle|Calm|Naples,oil|canvas,"Tretyakov Gallery, Moscow, Russia",,,
https://www.wikiart.org/en/jeff-koons/elephant-gold-1999,1999,,https://uploads7.wikiart.org/00423/images/jeff-koons/screen-shot-2022-12-10-at-1-43-34-pm.png!Large.png,1999,Neo-Pop Art,sculpture,Mirror|Elephant,steel,,,,
https://www.wikiart.org/en/lin-fengmian/fisherwomen,,,https://uploads3.wikiart.org/images/lin-fengmian/fisherwomen.jpg,,Expressionism,genre painting,,,,,,
https://www.wikiart.org/en/edward-mitchell-bannister/woman-standing-near-a-pond-1880,1880,,https://uploads1.wikiart.org/images/edward-mitchell-bannister/woman-standing-near-a-pond-1880.jpg!Large.jpg,1880,Tonalism,landscape,Nature|Natural landscape|Bank|Tree|Sky|Water|River,,,,,
https://www.wikiart.org/en/gustave-singier/vue-sur-le-port,,,https://uploads1.wikiart.org/images/gustave-singier/vue-sur-le-port.jpg,,Lyrical Abstraction,abstract,Line,,,,,
https://www.wikiart.org/en/henry-van-de-velde/also-sprach-zarathustra-design-for-a-book-1908,1908,,https://uploads7.wikiart.org/00329/images/henry-van-de-velde/also-sprach-zarathustra-design-for-a-book-1908.jpg!Large.jpg,1908,Art Nouveau (Modern),illustration|design,,,,,,
https://www.wikiart.org/en/joyce-kozloff/bodies-of-water-songlines-1998,1998,,https://uploads5.wikiart.org/images/joyce-kozloff/bodies-of-water-songlines-1998.jpg,1998,Cartographic Art,figurative,Map|Urban design,,,,,
https://www.wikiart.org/en/james-tissot/shall-i-crucify,,,https://uploads8.wikiart.org/images/james-tissot/shall-i-crucify.jpg!Large.jpg,,,religious painting,Middle ages,,,,,
https://www.wikiart.org/en/salvador-dali/original-sin,1941,,https://uploads5.wikiart.org/images/salvador-dali/original-sin.jpg,1941,Surrealism|Realism,still life,Great dane,,,,Classic Period (1941-1989),
https://www.wikiart.org/en/raphael-kirchner/fantasy-1914,1914,,https://uploads8.wikiart.org/images/raphael-kirchner/fantasy-1914.jpg,1914,Art Nouveau (Modern),genre painting,female-portraits,,,,,
https://www.wikiart.org/en/eva-gonzales/woman-awakening-1876,1876,,https://uploads4.wikiart.org/images/eva-gonzales/woman-awakening-1876.jpg!Large.jpg,1876,Impressionism,genre painting,flowers-and-plants|female-portraits|leisure-and-sleep|Lady,oil|canvas,"Kunsthalle Bremen, Bremen, Germany",,,
https://www.wikiart.org/en/pierre-auguste-renoir/paul-durand-ruel-1910,1910,,https://uploads5.wikiart.org/images/pierre-auguste-renoir/paul-durand-ruel-1910.jpg!Large.jpg,1910,Impressionism,portrait,,oil|canvas,Private Collection,,Later Years,
https://www.wikiart.org/en/gerda-wegener/le-bal-masque,,,https://uploads4.wikiart.org/00333/images/gerda-wegener/le-bal-masqu.jpg,,Art Nouveau (Modern),nude painting (nu),,,,,,
https://www.wikiart.org/en/marianne-north/in-the-old-palace-kandy-ceylon-sri-lanka-1880,1880,,https://uploads4.wikiart.org/images/marianne-north/in-the-old-palace-kandy-ceylon-sri-lanka-1880.jpg!Large.jpg,1880,Impressionism,interior,Holy places,,,,,
https://www.wikiart.org/en/m-f-husain/untitled-toy-horse-1988,1988,,https://uploads7.wikiart.org/images/m-f-husain/untitled-toy-horse-1988(1).jpg,1988,Pop Art,sculpture,Furniture|Chair|Rocking chair|Games,,,,,
https://www.wikiart.org/en/richard-diebenkorn/interior-with-view-of-buildings-1962,1962,,https://uploads2.wikiart.org/00273/images/richard-diebenkorn/rd1346pub.jpg!Large.jpg,1962,Expressionism,interior,furniture-and-decoration|doors-and-windows,oil|canvas,,,,
https://www.wikiart.org/en/niele-toroni/imprints-of-a-no-50-paintbrush-repeated-at-regular-intervals-of-30-cm-2008,2008,,https://uploads3.wikiart.org/images/niele-toroni/imprints-of-a-no-50-paintbrush-repeated-at-regular-intervals-of-30-cm-2008.jpg,2008,Minimalism,abstract,Pattern|Line|Polka dot,,,,,
https://www.wikiart.org/en/jacek-malczewski/poisoned-well-i,,,https://uploads3.wikiart.org/images/jacek-malczewski/poisoned-well-i.jpg!Large.jpg,,Post-Impressionism,genre painting,children portraits,,,,,
https://www.wikiart.org/en/torii-kotondo/preparing-her-sash-blue-variant-1933,1933,,https://uploads3.wikiart.org/images/torii-kotondo/preparing-her-sash-blue-variant-1933.jpg!Large.jpg,1933,Shin-hanga,portrait,Geisha|Hair|Shimada|Kimono|Hairstyle|Lady|Costume|Fashion illustration,,,,,
https://www.wikiart.org/en/william-shayer/hms-alexander-commanded-by-captain-rodney-bligh-shortly-before-striking-her-colours-to-the-1819,1819,,https://uploads8.wikiart.org/images/william-shayer/hms-alexander-commanded-by-captain-rodney-bligh-shortly-before-striking-her-colours-to-the-1819.jpg,1819,Romanticism,marina,Flagship|Fluyt|East indiaman|Sailing ship|Vehicle|First-rate|Ship of the line|Manila galleon|Ship|Frigate,,,,,
https://www.wikiart.org/en/katsushika-hokusai/mount-fuji-as-seen-from-the-island-tsuku-dajima,,,https://uploads1.wikiart.org/images/katsushika-hokusai/mount-fuji-as-seen-from-the-island-tsuku-dajima.jpg!Large.jpg,,Ukiyo-e,sketch and study,Mount-Fuji|mountains,woodcut,,Thirty-six views of Mount Fuji,,
https://www.wikiart.org/en/neil-welliver/study-for-midday-barren,1972,,https://uploads7.wikiart.org/images/neil-welliver/study-for-midday-barren.jpg,1972,Contemporary Realism,landscape,fields-and-plains|cliffs-and-rocks,oil|canvas,"Alexandre Gallery, New York CIty, NY, US",,,
https://www.wikiart.org/en/mary-cassatt/a-baby-smiling-at-two-young-women-1873,1873,,https://uploads4.wikiart.org/images/mary-cassatt/a-baby-smiling-at-two-young-women-1873.jpg!Large.jpg,1873,Impressionism,genre painting,children|Sketch|families,oil|canvas,Private Collection,,,
https://www.wikiart.org/en/m-c-escher/rippled-surface-colour,1950,,https://uploads3.wikiart.org/images/m-c-escher/rippled-surface-colour.jpg,1950,Op Art,tessellation,Tree,,,,,
https://www.wikiart.org/en/salvador-dali/cybernetic-odalisque,1978,,https://uploads5.wikiart.org/images/salvador-dali/cybernetic-odalisque.jpg!Large.jpg,1978,Surrealism|Op Art,figurative,Pattern|Textile,oil|canvas,,,Classic Period (1941-1989),
https://www.wikiart.org/en/pablo-picasso/pedestal-1914,1914,,https://uploads7.wikiart.org/images/pablo-picasso/pedestal-1914.jpg!Large.jpg,1914,Synthetic Cubism,still life,furniture-and-decoration|newspapers,oil|canvas,"Kunstmuseum Basel, Basel, Switzerland",,Cubist Period,
https://www.wikiart.org/en/paul-cezanne/blue-pot-and-bottle-of-wine-1902,1902,,https://uploads7.wikiart.org/images/paul-cezanne/blue-pot-and-bottle-of-wine-1902.jpg!Large.jpg,1902,Post-Impressionism,still life,Still life photography,,"Morgan Library and Museum (Pierpont Morgan Library), New York City, NY, US",,Final period,
https://www.wikiart.org/en/alfred-sisley/moret-sur-loing-1892-2,1892,,https://uploads7.wikiart.org/images/alfred-sisley/moret-sur-loing-1892-2.jpg!Large.jpg,1892,Impressionism,landscape,houses-and-buildings|rivers-and-waterfalls|Waterway,oil|canvas,Private Collection,,,
https://www.wikiart.org/en/rodolfo-amoedo/cafe-scene,,,https://uploads1.wikiart.org/00231/images/rodolfo-amoedo/rodolfo-amoedo-cena-de-caf.jpg,,Art Nouveau (Modern),genre painting,,watercolor,,,,
https://www.wikiart.org/en/toko-shinoda/arrived-wind-2001,2001,,https://uploads0.wikiart.org/images/toko-shinoda/arrived-wind-2001.jpg,2001,Abstract Expressionism,abstract,Wing,,,,,
https://www.wikiart.org/en/ivan-shishkin/gathering-mushrooms,,,https://uploads4.wikiart.org/images/ivan-shishkin/gathering-mushrooms.jpg!Large.jpg,,Realism,landscape,female-portraits|forests-and-trees|Tree|Nature|Woodland|Natural environment|Forest|Natural landscape|Northern hardwood forest|Old-growth forest|Biome,,,,,
https://www.wikiart.org/en/piet-mondrian/gable-farm-with-trees,,,https://uploads6.wikiart.org/images/piet-mondrian/gable-farm-with-trees.jpg!Large.jpg,,Post-Impressionism,landscape,houses-and-buildings|forests-and-trees|Brown|Picture frame,oil|canvas,"Musée Sainte-Croix, Poitiers, France",,,
https://www.wikiart.org/en/ivan-aivazovsky/the-shipwreck-1876,1876,,https://uploads5.wikiart.org/images/ivan-aivazovsky/the-shipwreck-1876.jpg!Large.jpg,1876,Romanticism,marina,storm-and-tempest|boats-and-ships|seas-and-oceans|Sky,oil|canvas,"Aivazovsky National Art Gallery, Feodosiya, Ukraine",,,
https://www.wikiart.org/en/ivan-bilibin/alyosha-popovich-1902,1902,,https://uploads7.wikiart.org/images/ivan-bilibin/alyosha-popovich-1902(1).jpg,1902,Art Nouveau (Modern),poster,knights-and-warriors|posters-and-advertisements|Slavic-mythology|forests-and-trees|Alyosha-Popovich|Text,,,Bogatyrs,,
https://www.wikiart.org/en/camille-pissarro/elderly-woman-mending-old-clothes-moret-1902,1902,,https://uploads5.wikiart.org/images/camille-pissarro/elderly-woman-mending-old-clothes-moret-1902.jpg!Large.jpg,1902,Impressionism,genre painting,,oil|canvas,Private Collection,,,
https://www.wikiart.org/en/felix-vallotton/the-church-of-souain-in-sihlouette-1917,1917,,https://uploads8.wikiart.org/images/felix-vallotton/the-church-of-souain-in-sihlouette-1917.jpg!Large.jpg,1917,Magic Realism,landscape,ruins-and-columns,oil|canvas,,,,
https://www.wikiart.org/en/valentin-serov/self-portrait-1887-1,1887,,https://uploads6.wikiart.org/images/valentin-serov/self-portrait-1887-1.jpg!Large.jpg,1887,Realism,self-portrait,male-portraits|famous-people|Sketch|Face|Forehead|Chin|Head|Nose|Figure drawing,,,,,
https://www.wikiart.org/en/khimich-yuriy-ivanovich/girska-geometriya-1970,1970,,https://uploads4.wikiart.org/00200/images/khimich-yuriy-ivanovich/1274.jpg!Large.jpg,1970|1970; Ukraine,Post-Impressionism,landscape,,gouache,,,,
https://www.wikiart.org/en/mikhail-nesterov/portrait-of-alexey-severtsov-1934,1934,,https://uploads2.wikiart.org/images/mikhail-nesterov/portrait-of-alexey-severtsov-1934.jpg,1934,Post-Impressionism,portrait,male-portraits|famous-people,oil|canvas,"Tretyakov Gallery, Moscow, Russia",,,
https://www.wikiart.org/en/lennart-rodhe/komposition-med-blad-1977,1977,,https://uploads1.wikiart.org/images/lennart-rodhe/komposition-med-blad-1977.jpg!Large.jpg,1977,Concretism,abstract,Camouflage|Orange|Pattern|Military camouflage,,,,,
https://www.wikiart.org/en/alan-tellez/happy-butterfly,,,https://uploads3.wikiart.org/00314/images/alan-tellez/mariposa-feliz.jpg!Large.jpg,,Outsider art,figurative,Butterfly|Symmetry|Moths and butterflies|Insect|Pollinator|Brush-footed butterfly,,,,,Mariposa (Butterfly)
https://www.wikiart.org/en/salvador-dali/view-of-pubol,1971,,https://uploads6.wikiart.org/images/salvador-dali/view-of-pubol.jpg,1971,Expressionism,landscape,Rock|Geology,,,,Classic Period (1941-1989),
https://www.wikiart.org/en/edouard-vuillard/home-maxime,1905,,https://uploads8.wikiart.org/images/edouard-vuillard/home-maxime.jpg!Large.jpg,1905,Pointillism,genre painting,,,Private Collection,,,
https://www.wikiart.org/en/le-corbusier/divinit-baroque-1943,1943,,https://uploads3.wikiart.org/images/le-corbusier/divinit-baroque-1943.jpg,1943,Cubism,figurative,,,,,,
https://www.wikiart.org/en/yinka-shonibare/medusa-east-2015,2015,,https://uploads7.wikiart.org/00309/images/yinka-shonibare/medusa-east-2015.jpg,2015,Postcolonial art|Contemporary,photo,,photography,,,,
https://www.wikiart.org/en/corrado-zani/senza-titolo-6,2017,,https://uploads4.wikiart.org/00173/images/corrado-zani/senza-tv.jpg!Large.jpg,2017,Expressionism,figurative,Lady,oil,,,,
https://www.wikiart.org/en/raphael-kirchner/girls-heads-in-a-circle-1901,1901,,https://uploads7.wikiart.org/images/raphael-kirchner/girls-heads-in-a-circle-1901.jpg!Large.jpg,1901,Art Nouveau (Modern),design,female-portraits,,,Girls Heads in a Circle,,
https://www.wikiart.org/en/thomas-downing/untitled-1959,1959,,https://uploads7.wikiart.org/images/thomas-downing/untitled-1959.jpg,1959,Op Art,abstract,Orange|Pattern,,,,,
https://www.wikiart.org/en/ivan-kramskoy/portrait-of-the-artist-ilya-repin,,,https://uploads0.wikiart.org/images/ivan-kramskoy/portrait-of-the-artist-ilya-repin.jpg!Large.jpg,,Realism,portrait,male-portraits|famous-people|Ilya-Repin|Gentleman|Male,,,,,
