url,Create Date,Create Location,Date,image_url,Style,Genre,Media,Location,tags,Series,Period,Theme,Share
https://www.wikiart.org/en/konstantin-makovsky/ophelia-1,,,,https://uploads0.wikiart.org/images/konstantin-makovsky/ophelia-1.jpg!Large.jpg,Romanticism,literary painting,,,"fictional-characters|Ophelia|William-Shakespeare-""Hamlet""|Lady",,,,
https://www.wikiart.org/en/emile-friant/self-portrait-1893,1893,,1893,https://uploads3.wikiart.org/00321/images/emile-friant/emile-friant-autoportrait-1893.jpg!Large.jpg,Realism,self-portrait,oil,,,,,,
https://www.wikiart.org/en/maurice-utrillo/landscape-in-saint-bernard,,,,https://uploads4.wikiart.org/images/maurice-utrillo/landscape-in-saint-bernard.jpg!Large.jpg,Post-Impressionism,cityscape,,,streets-and-squares|walking|Town|Waterway|House,,,,
https://www.wikiart.org/en/luiza-prado/colonized-sexuality-2013,2013,,2013,https://uploads4.wikiart.org/00317/images/luiza-prado/colonized-sexuality-2013.jpg!Large.jpg,Feminist Art,photo,,,,,,,
https://www.wikiart.org/en/francis-naranjo/intimo-i-2017,2017,,2017|2017; Spain,https://uploads0.wikiart.org/00154/images/francis-naranjo/ntimo-i-2017.jpg!Large.jpg,,,,,Light|Table|Lighting|Room,,,,
https://www.wikiart.org/en/utagawa-kuniyoshi/the-famous-unrivalled-hidari-jingoro,,,,https://uploads7.wikiart.org/images/utagawa-kuniyoshi/the-famous-unrivalled-hidari-jingoro.jpg!Large.jpg,Ukiyo-e,history painting,,,famous-people|Organism|Textile,,,,
https://www.wikiart.org/en/roger-bissi-re/composition-417-vert-et-jaune-1959,1959,,1959,https://uploads2.wikiart.org/images/roger-bissi-re/composition-417-vert-et-jaune-1959.jpg!Large.jpg,Art Informel,abstract,,,Textile|Quilt|Collection|Pattern,,,,
https://www.wikiart.org/en/vincent-van-gogh/the-rispal-restaurant-at-asnieres-1887,1887,Paris,"1887|1887; Paris, France|Paris",https://uploads8.wikiart.org/images/vincent-van-gogh/the-rispal-restaurant-at-asnieres-1887.jpg!Large.jpg,Neo-Impressionism|Post-Impressionism,cityscape,oil|canvas,"Henry W. Bloch Collection, Shawnee Mission, KS, US",streets-and-squares|Sky|Tree|Building|House,,,,
https://www.wikiart.org/en/john-cage/from-17-drawings-by-thoreau-1978,1978,,1978,https://uploads6.wikiart.org/images/john-cage/from-17-drawings-by-thoreau-1978(1).jpg,Abstract Expressionism,abstract,,,Text,,,,
https://www.wikiart.org/en/diego-rivera/el-cargador-de-hojas-de-platano-1953,1953,,1953; Mexico|1953,https://uploads6.wikiart.org/00308/images/diego-rivera/img-9441.jpg!Large.jpg,Regionalism,portrait,watercolor,Private Collection,Diego-Rivera|Frida-Kahlo,The History of Mexico,,,
https://www.wikiart.org/en/alex-katz/roof-garden,,,,https://uploads1.wikiart.org/images/alex-katz/roof-garden.jpg!Large.jpg,Pop Art,genre painting,,,gardens-and-parks|leisure-and-sleep,,,,
https://www.wikiart.org/en/pablo-picasso/seated-monkey-1905,1905,,1905,https://uploads3.wikiart.org/images/pablo-picasso/seated-monkey-1905.jpg!Large.jpg,Post-Impressionism,animal painting,watercolor|paper|ink,,animals|monkeys|Lion|Felidae|Sketch,,Rose Period,,
https://www.wikiart.org/en/willem-de-kooning/the-glazier,1940,,1940,https://uploads.wikiart.org/Content/images/FRAME-600x480.jpg,Expressionism,portrait,,"Metropolitan Museum of Art (Met), New York City, NY, US",female-portraits|Sitting,,,,
https://www.wikiart.org/en/l-s-lowry/coming-from-the-mill-1930,1930,,1930,https://uploads8.wikiart.org/00169/images/l-s-lowry/coming-from-the-mill-1930.jpg!Large.jpg,Naïve Art (Primitivism),cityscape,,,,,,,
https://www.wikiart.org/en/otto-myul/cosinus-alpha-6-1964,1964,,1964,https://uploads5.wikiart.org/00144/images/otto-myul/cosinus-alpha-6.jpg!Large.jpg,Performance Art,performance,photography,,Leg|Human body,Cosinus Alpha. November 1964,,,
https://www.wikiart.org/en/eugene-boudin/sailing-boats-at-anchor,1883,,c.1883; France|1883,https://uploads8.wikiart.org/images/eugene-boudin/sailing-boats-at-anchor.jpg!Large.jpg,Impressionism,marina,,,boats-and-ships|seas-and-oceans|Vehicle|Sailing ship|Boat|Flagship|East indiaman|Ship of the line|First-rate|Watercraft|Galleon|1880s paintings from France,,,,
https://www.wikiart.org/en/ernst-ludwig-kirchner/five-women-at-the-street,1913,,1913,https://uploads8.wikiart.org/images/ernst-ludwig-kirchner/five-women-at-the-street.jpg!Large.jpg,Expressionism,genre painting,oil|canvas,"Museum Ludwig, Cologne, Germany",streets-and-squares,,,,
https://www.wikiart.org/en/harrison-fisher/untitled-14,,,,https://uploads7.wikiart.org/images/harrison-fisher/untitled-14.jpg!Large.jpg,Kitsch,design,,,,,,,
https://www.wikiart.org/en/maurice-utrillo/italian-s-house-at-monmartre,,,,https://uploads6.wikiart.org/images/maurice-utrillo/italian-s-house-at-monmartre.jpg!Large.jpg,Post-Impressionism,cityscape,oil|panel,Private Collection,streets-and-squares|houses-and-buildings|Paris|Street|Neighbourhood|Building|House,,,,
https://www.wikiart.org/en/yayoi-kusama/dots-2004,2004,,2004,https://uploads1.wikiart.org/images/yayoi-kusama/dots-2004.jpg!Blog.jpg,Abstract Expressionism|Minimalism,abstract,,,Pattern|Line|Textile,,,,
https://www.wikiart.org/en/ferdinand-hodler/child-by-the-table-1889,1889,,1889,https://uploads2.wikiart.org/images/ferdinand-hodler/child-by-the-table-1889.jpg!Large.jpg,Post-Impressionism,genre painting,oil|canvas,Private Collection,children|mealtimes|Child,,,,
https://www.wikiart.org/en/yves-laloy/les-adieux-1959,1959,,1959,https://uploads5.wikiart.org/images/yves-laloy/les-adieux-1959.jpg,Surrealism,figurative,,,,,,,
https://www.wikiart.org/en/pablo-picasso/man-and-woman-1927,1927,,1927,https://uploads3.wikiart.org/images/pablo-picasso/man-and-woman-1927.jpg!Large.jpg,Neoclassicism,nude painting (nu),etching|paper,,female-nude|male-nude|Elephant|Elephants and Mammoths|African elephant|Organism,,Neoclassicist & Surrealist Period,,
https://www.wikiart.org/en/manuela-sambo/frau-im-profil-2001,2001,,2001,https://uploads7.wikiart.org/00138/images/manuela-sambo/frau-im-profil.jpg!Large.jpg,Expressionism,nude painting (nu),,,,,,,
https://www.wikiart.org/en/michael-bolus/2nd-sculpture-1962,1962,,1962,https://uploads2.wikiart.org/images/michael-bolus/2nd-sculpture-1962.jpg,Post-Minimalism,sculpture,,,Public space,,,,
https://www.wikiart.org/en/david-michael-hinnebusch/hollywoo-2012,2012,"Malibu, California","Malibu, California|c.2010 - c.2012; Malibu, California, United States|2012",https://uploads0.wikiart.org/images/david-michael-hinnebusch/hollywoo-2012.jpg!Large.jpg,Neo-Expressionism,figurative,ink|paper|canvas|acrylic,Private Collection,,,"Malibu, California 2012",,
https://www.wikiart.org/en/martiros-sarian/akop-gukasyan-1962,1962,,1962; Armenia|1962,https://uploads4.wikiart.org/images/martiros-saryan/akop-gukasyan-1962.jpg,Expressionism,portrait,cardboard|gouache,,male-portraits|Forehead|Nose|Chin|Cheek,,,,
https://www.wikiart.org/en/paul-cezanne/morning-in-provence,1906,,1906,https://uploads3.wikiart.org/images/paul-cezanne/morning-in-provence.jpg!Large.jpg,Cubism,landscape,oil|canvas,"Albright-Knox Art Gallery, Buffalo, NY, US",Tree,,Final period,,
https://www.wikiart.org/en/andrew-wyeth/virgin-birch-1982,1982,,1982,https://uploads3.wikiart.org/images/andrew-wyeth/not-detected-267555.jpg!Large.jpg,Contemporary Realism,landscape,,,forests-and-trees,,,,
https://www.wikiart.org/en/jules-breton/the-reapers,1860,,1860,https://uploads0.wikiart.org/00341/images/jules-breton/jules-breton-landschaft-bei-courri-res-1860.jpg!Large.jpg,Realism,landscape,oil|canvas,,,,,,
https://www.wikiart.org/en/vajda-lajos/vajda-lajos-hazak-csendelettel-madarral-1936,,,,https://uploads4.wikiart.org/00389/images/vajda-lajos/vajda-lajos-h-zak-csend-lettel-mad-rral-1936.JPG!Large.JPG,,,,,,,,,
https://www.wikiart.org/en/konstantin-korovin/the-port-in-marseilles,1890,,1890,https://uploads3.wikiart.org/images/konstantin-korovin/the-port-in-marseilles.jpg!Large.jpg,Impressionism,marina,oil|canvas,"Tretyakov Gallery, Moscow, Russia",boats-and-ships|Sailing ship|Galleon,,,,
https://www.wikiart.org/en/ferdinand-hodler/dents-du-midi-from-champ%C3%A9ry-1916,1916,,1916,https://uploads2.wikiart.org/images/ferdinand-hodler/dents-du-midi-from-champ%C3%A9ry-1916.jpg!Large.jpg,Symbolism,sketch and study,,,mountains|Sketch|Nose|Figure drawing|Jaw,,,,
https://www.wikiart.org/en/ilya-mashkov/portrait-of-a-poet-1910,1910,,1910,https://uploads1.wikiart.org/00171/images/ilya-mashkov/17671.jpg!Large.jpg,,portrait,,,Gentleman,,,,
https://www.wikiart.org/en/roy-lichtenstein/bull-iii-1973,1973,,1973,https://uploads3.wikiart.org/images/roy-lichtenstein/bull-iii-1973(1).jpg,Cubism,animal painting,board|collage,"Museum of Modern Art (MoMA), New York City, NY, US",animals|Line|Font,,,,
https://www.wikiart.org/en/vincent-van-gogh/peasant-woman-digging-1885-2,1885,Nunen / Nuenen,"1885|Nunen / Nuenen|1885; Nunen / Nuenen, Netherlands",https://uploads7.wikiart.org/images/vincent-van-gogh/peasant-woman-digging-1885-2.jpg!Large.jpg,Realism,genre painting,oil|canvas,"Barber Institute of Fine Arts, Birmingham, UK",countryside|handwork,,,,
https://www.wikiart.org/en/raul-berzosa/saint-theresa-of-the-child-jesus,,,,https://uploads4.wikiart.org/00320/images/raul-berzosa/arte-sacro-09.jpg!Large.jpg,Classical Realism,religious painting,oil,,,,,,
https://www.wikiart.org/en/william-simpson/bombardment-of-bomarsund-1854,1854,,1854,https://uploads7.wikiart.org/images/william-simpson/bombardment-of-bomarsund-1854.jpg!Large.jpg,Realism,,,,Rebellion,,,,
https://www.wikiart.org/en/max-liebermann/potato-gatherers,,,,https://uploads2.wikiart.org/images/max-liebermann/potato-gatherers.jpg!Large.jpg,Impressionism,genre painting,,,countryside|fields-and-plains|harvesting|Farmworker|Rural area,,,,
https://www.wikiart.org/en/walter-battiss/fook-island-envelope-stamps,,,,https://uploads3.wikiart.org/images/walter-battiss/fook-island-envelope-stamps.jpg,Conceptual Art,figurative,,,Organism,,,,
https://www.wikiart.org/en/robert-mangold/fragment-viii-2001,2001,,2001,https://uploads4.wikiart.org/images/robert-mangold/fragment-viii-2001.jpg!Large.jpg,Minimalism,abstract,lithography,,Leaf|Brown,,,,
https://www.wikiart.org/en/roberto-matta/to-give-painless-light-1955,1955,,1955,https://uploads3.wikiart.org/images/roberto-matta/to-give-painless-light-1955.jpg!Large.jpg,Abstract Expressionism,abstract,,,Tree|Organism|Graphic design,,,,
https://www.wikiart.org/en/roberto-aizenberg/painting,,,,https://uploads5.wikiart.org/images/roberto-aizenberg/painting.jpg,Hard Edge Painting,,,,Line,,,,
https://www.wikiart.org/en/ernst-ludwig-kirchner/friedrichstrasse-berlin,,,,https://uploads7.wikiart.org/images/ernst-ludwig-kirchner/friedrichstrasse-berlin.jpg!Large.jpg,Expressionism,cityscape,,,streets-and-squares|Berlin|Tree,,,,
https://www.wikiart.org/en/shibata-zeshin/frogs,,,,https://uploads0.wikiart.org/images/shibata-zeshin/frogs.jpg!Large.jpg,Ukiyo-e,animal painting,,,Botany|Amphibian,,,,
https://www.wikiart.org/en/thomas-eakins/pushing-for-rail-1874,1874,,1874,https://uploads3.wikiart.org/00380/images/thomas-eakins/5-pushing-for-rail-thomas-eakins.jpg!Large.jpg,Realism,genre painting,oil|canvas,,group-portraits|Prairie|Grassland|Steppe|Ecoregion|Plain,,,,
https://www.wikiart.org/en/wangechi-mutu/uterine-catarrh-2004,2004,,2004,https://uploads4.wikiart.org/images/wangechi-mutu/uterine-catarrh-2004.jpg,Feminist Art,figurative,,,Eyewear|Head|Nose|Cheek|Lip|Forehead|Afro|Glasses,,,,
https://www.wikiart.org/en/thomas-cole/pen-and-pencil-drawing,,,,https://uploads4.wikiart.org/images/thomas-cole/pen-and-pencil-drawing.jpg,Romanticism,sketch and study,,,designs-and-sketches|forests-and-trees|Botany|Sketch,,,,
https://www.wikiart.org/en/joan-brull/noia-al-costat-del-mar,,,,https://uploads6.wikiart.org/00313/images/joan-brull/noia-al-costat-del-mar-joan-brull-i-vinyoles-1863-1912.jpg!Large.jpg,Art Nouveau (Modern)|Symbolism,portrait,,,,,,,
https://www.wikiart.org/en/viktor-vasnetsov/portrait-of-m-v-vasnetsov-1870,1870,,1870,https://uploads0.wikiart.org/images/viktor-vasnetsov/portrait-of-m-v-vasnetsov-1870.jpg!Large.jpg,Realism,portrait,,,male-portraits|Face|Sketch|Head|Chin|Facial hair,,,,
https://www.wikiart.org/en/christopher-wood/a-fishing-boat-in-dieppe-harbour-1929,1929,,1929,https://uploads7.wikiart.org/images/christopher-wood/a-fishing-boat-in-dieppe-harbour-1929.jpg!Large.jpg,Post-Impressionism,marina,,,Boat|Vehicle|Watercraft,,,,
https://www.wikiart.org/en/orest-kiprensky/neapolitan-boys-fishermen-1829,1829,,1829,https://uploads8.wikiart.org/images/orest-kiprensky/neapolitan-boys-fishermen-1829.jpg!Large.jpg,Romanticism,portrait,oil|canvas,,Love,,,,
https://www.wikiart.org/en/bela-czobel/czobel-interior-0,,,,https://uploads2.wikiart.org/00388/images/bela-czobel/cz-bel-interior.JPG!Large.JPG,,,,,,,,,
https://www.wikiart.org/en/vasily-perov/holy-fool-surrounded-by-pilgrims-1872,1872,,1872,https://uploads3.wikiart.org/images/vasily-perov/holy-fool-surrounded-by-pilgrims-1872.jpg!Large.jpg,Realism,sketch and study,,,priests-and-sacraments,,,,
https://www.wikiart.org/en/alexandre-istrati/untitled-1,,,,https://uploads7.wikiart.org/images/alexandre-istrati/untitled-1.jpg,Tachisme,abstract,,,,,,,
https://www.wikiart.org/en/robert-henri/portrait-of-carl-gustav-waldeck-1896,1896,,1896,https://uploads2.wikiart.org/images/robert-henri/portrait-of-carl-gustav-waldeck-1896.jpg!Large.jpg,American Realism,portrait,,,Gentleman|Male,,,,
https://www.wikiart.org/en/john-marin/the-sea-1923,1923,,1923,https://uploads2.wikiart.org/images/john-marin/the-sea-1923.jpg,Impressionism,marina,,,,,,,
https://www.wikiart.org/en/charles-sprague-pearce/auvers-sur-oise-1914,1914,,1914,https://uploads7.wikiart.org/00127/images/charles-sprague-pearce/auvers-sur-oise.jpg!Large.jpg,Impressionism,genre painting,oil|canvas,,,,,,
https://www.wikiart.org/en/salvador-dali/sea-view-1919,1919,,1919,https://uploads6.wikiart.org/images/salvador-dali/sea-view-1919.jpg,Impressionism,marina,,,Water,,Early Years (1917-1927),,
https://www.wikiart.org/en/isaac-israels/epy-and-gertie-standing,,,,https://uploads3.wikiart.org/00326/images/isaac-israels/israels-epy-en-gertie-staande.jpg!Large.jpg,Impressionism,portrait,,,,,,,
https://www.wikiart.org/en/theo-van-rysselberghe/portrait-of-jeanne-pissarro-1895,1895,,1895,https://uploads7.wikiart.org/images/theo-van-rysselberghe/portrait-of-jeanne-pissarro-1895.jpg!Large.jpg,Pointillism|Neo-Impressionism,portrait,oil|canvas,Private Collection,female-portraits,,,,
https://www.wikiart.org/en/sohrab-sepehri/untitled-17,,,,https://uploads3.wikiart.org/00109/images/sohrab-sepehri/a-26.jpg,Neo-Expressionism,abstract,,,,,,,
https://www.wikiart.org/en/mark-tobey/not-identified,,,,https://uploads4.wikiart.org/images/mark-tobey/not-identified.jpg,Abstract Expressionism,abstract,,,,,,,
https://www.wikiart.org/en/paul-henry/dawn-killary-harbour-1921,1921,,1921,https://uploads8.wikiart.org/00282/images/paul-henry/ni-nmni-belum-u301-001.jpg!Large.jpg,Post-Impressionism,landscape,oil,,Sky,,,,
https://www.wikiart.org/en/unichi-hiratsuka/tama-river-in-rain-1929,1929,,1929,https://uploads2.wikiart.org/images/unichi-hiratsuka/tama-river-in-rain-1929.jpg!Large.jpg,Sōsaku hanga,landscape,,,,,,,
https://www.wikiart.org/en/pierre-paul-prud-hon/female-nude-raising-her-arm,1800,,1800|c.1800; France,https://uploads1.wikiart.org/images/pierre-paul-prud-hon/female-nude-raising-her-arm.jpg!Large.jpg,Neoclassicism,nude painting (nu),,,female-nude|Figure drawing|Sketch|Arm|Leg|Human body,,,,
https://www.wikiart.org/en/man-ray/peggy-guggenheim-1924,1924,,1924,https://uploads0.wikiart.org/images/man-ray/peggy-guggenheim-1924.jpg!Large.jpg,Dada,photo,,,Photograph|Lady|Clothing|Dress|fashion|Gown|Beauty|Hairstyle|Shoulder,,,,
https://www.wikiart.org/en/eric-fischl/barbecue,1982,,1982,https://uploads0.wikiart.org/images/eric-fischl/barbecue.jpg!Large.jpg,Contemporary Realism,genre painting,,,leisure-and-sleep|Fun,,,,
https://www.wikiart.org/en/elina-brotherus/model-study-17-2008,2008,,2008,https://uploads6.wikiart.org/00300/images/elina-brotherus/model-study-17.jpg!Large.jpg,Contemporary,nude painting (nu)|photo,photography,,Room|Blond|Leg|Interior design|Furniture|Long hair,Model Studies (2002-2008),,,
https://www.wikiart.org/en/enzo-cucchi/la-casa-2012,2012,,2012|2012; Italy,https://uploads7.wikiart.org/00432/images/enzo-cucchi/la-casa.jpg!Large.jpg,Surrealism|Neo-Expressionism,figurative,,,,,,,
https://www.wikiart.org/en/vincent-van-gogh/portrait-of-vincent-van-gogh-the-artist-s-grandfather-1881,1881,,1881; Netherlands|1881,https://uploads1.wikiart.org/images/vincent-van-gogh/portrait-of-vincent-van-gogh-the-artist-s-grandfather-1881.jpg!Large.jpg,Realism,portrait,wash|ink|paper|pencil,"Van Gogh Museum, Amsterdam, Netherlands",male-portraits|Gentleman,,,,
https://www.wikiart.org/en/richard-spare/snowy-owl-2015,2015,,2015|2015; United Kingdom,https://uploads6.wikiart.org/00263/images/richard-spare/snowy-owl-richard-spare-2015.jpg!Large.jpg,Neo-Expressionism,animal painting,watercolor|etching|drypoint,,birds|snow-and-blizzard,,,,
https://www.wikiart.org/en/mark-tobey/totem-series-abstraction,,,,https://uploads5.wikiart.org/images/mark-tobey/totem-series-abstraction.jpg,Abstract Expressionism,abstract,,,Font,,,,
https://www.wikiart.org/en/vajda-lajos/vajda-lajos-4,,,,https://uploads0.wikiart.org/00389/images/vajda-lajos/vajda-lajos-2.JPG!Large.JPG,,,,,,,,,
https://www.wikiart.org/en/christian-schad/mexican-girl-1930,1930,,1930,https://uploads4.wikiart.org/images/christian-schad/mexican-girl-1930.jpg!Large.jpg,Magic Realism,portrait,,,Lady,,,,
https://www.wikiart.org/en/iosif-iser/houses-on-the-outskirts-of-bucharest-1930,1930,,1930,https://uploads5.wikiart.org/images/iosif-iser/houses-on-the-outskirts-of-bucharest-1930.jpg!Large.jpg,Impressionism,landscape,,,Village|Rural area,,,,
https://www.wikiart.org/en/karl-bodmer/a-skin-lodge-of-an-assiniboin-chief-plate-16-from-volume-1-of-travels-in-the-interior-of-north-1843,1843,,1843|1843; United States,https://uploads1.wikiart.org/images/karl-bodmer/a-skin-lodge-of-an-assiniboin-chief-plate-16-from-volume-1-of-travels-in-the-interior-of-north-1843.jpg!Large.jpg,Romanticism,genre painting,aquatint|paper,Private Collection,folk-architecture,Travels in the Interior of North America,,,
https://www.wikiart.org/en/andre-lanskoy/l-arque-en-ciel-et-l-arlequin-1960,1960,,1960,https://uploads0.wikiart.org/images/andre-lanskoy/l-arque-en-ciel-et-l-arlequin-1960.jpg,Tachisme,abstract,,,,,,,
https://www.wikiart.org/en/john-james-audubon/plate-85-yellow-throated-warbler,,,,https://uploads4.wikiart.org/images/john-james-audubon/plate-85-yellow-throated-warbler.jpg!Large.jpg,Naturalism,illustration,,,Botany|Plant|Branch|Twig,Birds of America 1827-1838,,,
