url,Create Date,Create Location,Date,image_url,Style,Genre,tags,Media,Location,Series,Period,Theme
https://www.wikiart.org/en/carlos-quizpez-asin/hombre-de-mar-1921,1921,,1921,https://uploads7.wikiart.org/00221/images/carlos-quizpez-asin/1921-hombre-de-mar.jpg!Large.jpg,Expressionism,genre painting|portrait,,,,,,
https://www.wikiart.org/en/emil-schumacher/pega-1964,1964,,1964,https://uploads4.wikiart.org/images/emil-schumacher/pega-1964.jpg,Tachisme,abstract,Orange|Brown|Geological phenomenon,,,,,
https://www.wikiart.org/en/vincent-van-gogh/landscape-with-cottages-and-a-mill-1885,1885,Nunen / Nuenen,"Nunen / Nuenen|1885|1885; Nunen / Nuenen, Netherlands",https://uploads0.wikiart.org/images/vincent-van-gogh/landscape-with-cottages-and-a-mill-1885.jpg!Large.jpg,Realism,sketch and study,countryside|Tree|Natural landscape|Woody plant|Plant,paper|chalk,"Van Gogh Museum, Amsterdam, Netherlands",,,
https://www.wikiart.org/en/sir-lawrence-alma-tadema/a-love-missile,,,,https://uploads8.wikiart.org/00366/images/sir-lawrence-alma-tadema/screenshot-2021-11-08-224702.png!Large.png,Academicism,genre painting,,panel|oil,,,,
https://www.wikiart.org/en/marevna-marie-vorobieff/not-identified-5,,,,https://uploads2.wikiart.org/images/marevna-marie-vorobieff/not-identified-5.jpg!Large.jpg,Pointillism,portrait,children portraits|Cheek|Textile,,,,,
https://www.wikiart.org/en/jasper-johns/bushbaby-2004,2004,,2004,https://uploads5.wikiart.org/images/jasper-johns/bushbaby-2004.jpg,,figurative,,,,,,
https://www.wikiart.org/en/maria-fortuny/conversacion-en-un-patio,,,,https://uploads4.wikiart.org/00313/images/maria-fortuny/mariano-fortuny-conversaci-n-en-un-patio.jpg!Large.jpg,Romanticism|Costumbrismo,genre painting,Conversation|conversations,,,,,
https://www.wikiart.org/en/bernadette-resha/love-of-fall-2017,2017,,2017,https://uploads6.wikiart.org/00314/images/bernadette-resha/love-of-fall.jpg!Large.jpg,Outsider art,abstract,Orange,,,,,
https://www.wikiart.org/en/vincent-van-gogh/sailing-boat-on-the-seine-at-asnieres-1887,1887,Paris,"1887; Paris, France|Paris|1887",https://uploads3.wikiart.org/images/vincent-van-gogh/sailing-boat-on-the-seine-at-asnieres-1887.jpg!Large.jpg,Post-Impressionism,sketch and study,rivers-and-waterfalls|boats-and-ships|Seine|Vehicle|Boat|Line,paper|pencil,"Van Gogh Museum, Amsterdam, Netherlands",,,
https://www.wikiart.org/en/jean-auguste-dominique-ingres/portrait-of-sir-drack,,,,https://uploads4.wikiart.org/images/jean-auguste-dominique-ingres/portrait-of-sir-drack.jpg!Large.jpg,Neoclassicism,portrait,male-portraits|Sketch,,"Musée Bonnat, Bayonne, France",,,
https://www.wikiart.org/en/james-rosenquist/a-free-for-all,,,,https://uploads2.wikiart.org/images/james-rosenquist/a-free-for-all.jpg!Large.jpg,Pop Art,figurative,,,,,,
https://www.wikiart.org/en/walter-battiss/symbols-of-life-1967,1967,,1967,https://uploads5.wikiart.org/images/walter-battiss/symbols-of-life-1967.jpg,Art Brut,figurative,Pattern|Brown|Textile,,,,,
https://www.wikiart.org/en/vincent-van-gogh/two-studies-of-a-cottage-1885,1885,Nunen / Nuenen,"Nunen / Nuenen|1885|1885; Nunen / Nuenen, Netherlands",https://uploads8.wikiart.org/images/vincent-van-gogh/two-studies-of-a-cottage-1885.jpg!Large.jpg,Realism,sketch and study,cottages-and-farmhouses|folk-architecture,paper|chalk,"Van Gogh Museum, Amsterdam, Netherlands",,,
https://www.wikiart.org/en/theo-van-rysselberghe/maria-sethe-at-the-harmonium-1891,1891,,1891,https://uploads8.wikiart.org/images/theo-van-rysselberghe/maria-sethe-at-the-harmonium-1891.jpg!Large.jpg,Neo-Impressionism|Pointillism,portrait,female-portraits|Sitting,oil|canvas,,,,
https://www.wikiart.org/en/charles-turner/richard-clark-1820,1820,,1820,https://uploads4.wikiart.org/images/charles-turner/richard-clark-1820.jpg!Large.jpg,Romanticism,portrait,Photograph|Stock photography,,,,,
https://www.wikiart.org/en/jean-arp/untitled,1917,,1917,https://uploads6.wikiart.org/images/jean-arp/untitled.jpg!Large.jpg,Dada,abstract,Rectangle|Textile|Pattern,paper,"Museum of Modern Art (MoMA), New York City, NY, US",,,
https://www.wikiart.org/en/kazimir-malevich/peasants,1930,,1930,https://uploads5.wikiart.org/images/kazimir-malevich/peasants.jpg!Large.jpg,Neo-Suprematism,portrait,,oil|canvas,,2nd Peasant Cycle,,
https://www.wikiart.org/en/kazuaki-tanahashi/heart-ii-1999,1999,,1999,https://uploads1.wikiart.org/images/kazuaki-tanahashi/heart-ii-1999.jpg,Lyrical Abstraction,abstract,Water,,,,,
https://www.wikiart.org/en/stanley-spencer/sorting-and-moving-kit-bags-1927,1927,,1927,https://uploads1.wikiart.org/images/stanley-spencer/sorting-and-moving-kit-bags-1927.jpg!Large.jpg,Neo-Romanticism,genre painting,handwork,,,,,
https://www.wikiart.org/en/francesco-de-rossi-francesco-salviati/design-for-a-funerary-monument,,,,https://uploads1.wikiart.org/00291/images/francesco-de-rossi-francesco-salviati/design-for-a-funerary-monument-met-61-547.jpg!Large.jpg,Mannerism (Late Renaissance),sketch and study|design,Stone carving|Relief|Carving,drawing|chalk,,,,
https://www.wikiart.org/en/pablo-picasso/family-at-the-seashore-1922,1922,,1922,https://uploads3.wikiart.org/images/pablo-picasso/family-at-the-seashore-1922.jpg!Large.jpg,Neoclassicism,genre painting,families,,,,Neoclassicist & Surrealist Period,
https://www.wikiart.org/en/pyotr-konchalovsky/raul-pig-1930,1930,,1930,https://uploads2.wikiart.org/images/pyotr-konchalovsky/raul-pig-1930.jpg,Post-Impressionism,animal painting,animals|pigs|Domestic pig|Suidae|Livestock|Snout,,,,,
https://www.wikiart.org/en/roger-weik/the-pure-2006,2006,Los Angeles,"Los Angeles|2006|2006; Los Angeles, United States",https://uploads4.wikiart.org/images/roger-weik/the-pure-2006.jpg!Large.jpg,Abstract Expressionism,abstract,Brickwork|Brick|Stone wall,,,,,
https://www.wikiart.org/en/francesco-de-rossi-francesco-salviati/abrahams-sacrifice,,,,https://uploads6.wikiart.org/00291/images/francesco-de-rossi-francesco-salviati/salviati-abraham-s-sacrifice.jpg!Large.jpg,Mannerism (Late Renaissance)|Ink and wash painting,sketch and study|religious painting,,drawing,,,,
https://www.wikiart.org/en/toko-shinoda/f-te-1997,1997,,1997,https://uploads2.wikiart.org/images/toko-shinoda/f-te-1997.jpg!Large.jpg,Abstract Expressionism,abstract,,,,,,
https://www.wikiart.org/en/orest-kiprensky/equestrian-portrait-of-alexander-i-1820,1820,,1820,https://uploads8.wikiart.org/images/orest-kiprensky/equestrian-portrait-of-alexander-i-1820.jpg!Large.jpg,Romanticism,portrait,Horse|Bridle|Rein|Uniform|Conquistador|Grenadier,,,,,
https://www.wikiart.org/en/ludovic-alleaume/jesus-and-the-samaritan-woman-eglise-saint-sulpice-de-fougeres-detail-1919-1,1919,,1919,https://uploads7.wikiart.org/00304/images/ludovic-alleaume/foug-res-35-glise-saint-sulpice-baie-12-fichier-07.jpg!Large.jpg,Art Nouveau (Modern),design|religious painting,,stained glass,,Eglise Saint-Sulpice de Fougères,,
https://www.wikiart.org/en/thomas-cole/landscape-with-tower-from-mcguire-scrapbook,,,,https://uploads7.wikiart.org/images/thomas-cole/landscape-with-tower-from-mcguire-scrapbook.jpg,Romanticism,sketch and study,gates-and-towers|designs-and-sketches|Sketch|Tower|Lighthouse,,,,,
https://www.wikiart.org/en/mark-ryden/the-tree-of-life-2006,2006,,2006,https://uploads2.wikiart.org/00233/images/mark-ryden/the-tree-of-life-2006.jpg!Large.jpg,Lowbrow Art,figurative,Tree|Picture frame|Textile,oil|canvas,,,,
https://www.wikiart.org/en/charles-blackman/check-cloth-1961,1961,,1961,https://uploads3.wikiart.org/images/charles-blackman/check-cloth-1961.jpg,Expressionism,genre painting,,,,,,
https://www.wikiart.org/en/roger-weik/curve-one-2003,2003,Los Angeles,"2003; Los Angeles, United States|2003|Los Angeles",https://uploads5.wikiart.org/images/roger-weik/curve-one-2003.jpg!Large.jpg,Abstract Expressionism,abstract,,,,,,
https://www.wikiart.org/en/utagawa-kuniyoshi/nozarashi-gosuke-carrying-a-long-sword,,,,https://uploads0.wikiart.org/images/utagawa-kuniyoshi/nozarashi-gosuke-carrying-a-long-sword.jpg!Large.jpg,Ukiyo-e,battle painting,battles-and-wars|Geisha,,,,,
https://www.wikiart.org/en/maurice-prendergast/east-river-park-1901,1901,,1901,https://uploads2.wikiart.org/images/maurice-prendergast/east-river-park-1901.jpg!Large.jpg,Post-Impressionism,cityscape,boats-and-ships|gardens-and-parks|leisure-and-sleep|Residential area|Town|Suburb|Neighbourhood,watercolor|paper,Private Collection,,,
https://www.wikiart.org/en/boris-kustodiev/talking-on-the-street-lords-in-the-street-outside-the-house-patcher-1922,1922,,1922,https://uploads5.wikiart.org/images/boris-kustodiev/talking-on-the-street-lords-in-the-street-outside-the-house-patcher-1922.jpg!Large.jpg,Realism,literary painting,"fictional-characters|Nikolay-Leskov-""Patcher""",,,"Nikolay Leskov ""Patcher""",,
https://www.wikiart.org/en/vincent-van-gogh/still-life-vase-with-twelve-sunflowers-1,1889,"Arles, Bouches-du-Rhône","c.1889; Arles, Bouches-du-Rhône, France|1889|Arles, Bouches-du-Rhône",https://uploads1.wikiart.org/images/vincent-van-gogh/still-life-vase-with-twelve-sunflowers-1.jpg!Large.jpg,Post-Impressionism,flower painting,flowers-and-plants|Sunflower|Flower|Flowerpot|Plant|Cut flowers|Still life photography,oil|canvas,"Philadelphia Museum of Art, Philadelphia, PA, US",,,
https://www.wikiart.org/en/giacomo-balla/flags-for-the-altar-1915,1915,,1915; Italy|1915,https://uploads0.wikiart.org/images/giacomo-balla/flags-for-the-altar-1915.jpg!Large.jpg,Futurism,abstract,,,,,,
https://www.wikiart.org/en/sorin-dumitrescu/illustration-for-nichita-stanescu-s-knots-and-signs-1982,1982,,1982,https://uploads7.wikiart.org/images/sorin-dumitrescu/illustration-for-nichita-stanescu-s-knots-and-signs-1982.jpg,Surrealism|Fantastic Realism,illustration,Table,,,,,
https://www.wikiart.org/en/ivan-shishkin/view-of-valaam-island-kukko-1860-1,1860,,1860,https://uploads1.wikiart.org/images/ivan-shishkin/view-of-valaam-island-kukko-1860-1.jpg!Large.jpg,Realism,landscape,lakes-and-ponds|islands-and-bays|forests-and-trees|cliffs-and-rocks|Valaam|Nature|Natural environment|Forest|Natural landscape|Old-growth forest|Jungle|Tree|Biome,oil|canvas,,,,
https://www.wikiart.org/en/asano-takeji/twilight-in-the-village-nara-1953-shin,1953,,1953,https://uploads4.wikiart.org/images/asano-takeji/twilight-in-the-village-nara-1953-shin.jpg!Large.jpg,Shin-hanga,cityscape,House,,,,,
https://www.wikiart.org/en/gustave-caillebotte/woman-at-a-dressing-table,1873,,1873,https://uploads7.wikiart.org/images/gustave-caillebotte/woman-at-a-dressing-table.jpg!Large.jpg,Impressionism,genre painting,dressing|Lady|Room|Bathing|Washing,oil|canvas,Private Collection,,,
https://www.wikiart.org/en/valentin-serov/portrait-of-v-i-kachalov-1908,1908,,1908,https://uploads6.wikiart.org/images/valentin-serov/portrait-of-v-i-kachalov-1908.jpg!Large.jpg,Realism,sketch and study,male-portraits|famous-people|Face|Sketch|Nose|Head|Jaw|Chin|Cheek|Forehead,,,,,
https://www.wikiart.org/en/vasily-vereshchagin/nomadic-road-in-the-mountains-of-ala-tau-1870,1870,,1870,https://uploads0.wikiart.org/images/vasily-vereshchagin/nomadic-road-in-the-mountains-of-ala-tau-1870.jpg!Large.jpg,Realism,landscape,roads-and-vehicles|mountains|Mountainous landforms|Mountain|Hill|Highland|Sky|Wilderness|Trail|Coast|Terrain|Slope,,"Tretyakov Gallery, Moscow, Russia",,,
https://www.wikiart.org/en/john-mccracken/speak-1994,1994,,1994,https://uploads4.wikiart.org/images/john-mccracken/speak-1994.jpg,Light and Space,installation,Rectangle|Material property,,,,,
https://www.wikiart.org/en/gustave-dore/the-judas-kiss,,,,https://uploads7.wikiart.org/images/gustave-dore/the-judas-kiss.jpg!Large.jpg,Romanticism,religious painting,Christianity|saints-and-apostles|Jesus-Christ|Judas-Iscariot|Stock photography,,,The Holy Bible,,
https://www.wikiart.org/en/m-c-escher/emblemata-signpost,1931,,1931,https://uploads8.wikiart.org/images/m-c-escher/emblemata-signpost.jpg,Expressionism,illustration,"E.E.-Drijfhout. ""XXIV-Emblemata-dat-zijn-zinne-beelden""",,,XXIV Emblemata dat zijn zinne-beelden,,
https://www.wikiart.org/en/walter-sickert/off-to-the-pub,1912,,1912,https://uploads8.wikiart.org/images/walter-sickert/off-to-the-pub.jpg,Impressionism,genre painting,male-portraits|theatres,,,,,
https://www.wikiart.org/en/larry-zox/niagara-series-iv-1980,1980,,1980,https://uploads2.wikiart.org/images/larry-zox/niagara-series-iv-1980.jpg,Lyrical Abstraction,abstract,Orange,,,,,
https://www.wikiart.org/en/m-c-escher/not_detected_204712,1936,,1936,https://uploads0.wikiart.org/images/m-c-escher/not_detected_204712.jpg,Surrealism,cityscape,houses-and-buildings|Stock photography|Building,woodcut,,,,
https://www.wikiart.org/en/jean-francois-millet/house-with-fence-1867,1867,,c.1867; France|1867,https://uploads6.wikiart.org/images/jean-francois-millet/house-with-fence-1867(1).jpg,Realism,sketch and study,cottages-and-farmhouses|Auvergne|Tree,watercolor|paper|ink,,,,
https://www.wikiart.org/en/tano-festa/persiana-senza-battente-1979,1979,,1979,https://uploads0.wikiart.org/images/tano-festa/persiana-senza-battente-1979.jpg,Pop Art,figurative,Rectangle,,,,,
https://www.wikiart.org/en/martiros-sarian/my-family-1929,1929,,1929,https://uploads1.wikiart.org/images/martiros-saryan/my-family-1929.jpg!Large.jpg,Expressionism,portrait,family-portraits,oil|canvas,"Tretyakov Gallery, Moscow, Russia",,,
https://www.wikiart.org/en/antonio-corpora/viaggio-nel-nord-1968,1968,,1968,https://uploads7.wikiart.org/images/antonio-corpora/viaggio-nel-nord-1968.jpg,Abstract Expressionism,abstract,Turquoise|Azure,,,,,
https://www.wikiart.org/en/robert-de-niro-sr/studio-interior-1969,1969,,1969,https://uploads8.wikiart.org/images/robert-de-niro-sr/studio-interior-1969.jpg,Figurative Expressionism,interior,Still life photography,,,,,
https://www.wikiart.org/en/alexander-calder/brooch-1938,1938,,1938,https://uploads5.wikiart.org/00207/images/alexander-calder/brooch-c-1938.jpg,Expressionism,design|jewelry,Organism,,,,PUBLIC COMMISSIONS AND THE WAR: 1937–1945,Jewelry
https://www.wikiart.org/en/camille-corot/landscape-with-peasant-girl-1861,1861,,1861,https://uploads8.wikiart.org/images/camille-corot/landscape-with-peasant-girl-1861.jpg!Large.jpg,Realism,landscape,countryside|fields-and-plains|Savanna|Natural environment|Tree|Plant community|Grassland|Shrubland|Wildlife|Pasture|Plain,oil|canvas,,,,"Other cityscapes, landscapes and seascapes"
https://www.wikiart.org/en/edgar-degas/field-of-flax-1892,1892,,1892,https://uploads1.wikiart.org/images/edgar-degas/field-of-flax-1892.jpg!Large.jpg,Impressionism,landscape,Tree|Sky|fields-and-plains,pastel,Private Collection,,,
https://www.wikiart.org/en/helene-de-beauvoir/untitled-10,,,,https://uploads2.wikiart.org/00314/images/helene-de-beauvoir/021-wurth-helene-de-beauvoir-geny-1024x805.jpg!Large.jpg,Cubism|Abstract Art,figurative,,,,,,
https://www.wikiart.org/en/joaqu-n-sorolla/beneath-the-canopy-1910,1910,,1910; Spain|1910,https://uploads1.wikiart.org/images/joaquin-sorolla/beneath-the-canopy-1910.jpg!Large.jpg,Impressionism,genre painting,walking|Dress|Bride,oil|canvas,,,,
https://www.wikiart.org/en/joseph-noel-sylvestre/the-death-of-seneca,1875,,1875,https://uploads2.wikiart.org/00295/images/joseph-noel-sylvestre/19-1.png!Large.png,Academicism,history painting,Mythology,,,,,
https://www.wikiart.org/en/egon-schiele/mother-and-child-1914,1914,Vienna,"Vienna|1914|1914; Vienna, Austria",https://uploads5.wikiart.org/images/egon-schiele/mother-and-child-1914.jpg!Large.jpg,Expressionism,sketch and study,mother-and-child|Sketch|Figure drawing|Arm,paper|pencil,Private Collection,,,
https://www.wikiart.org/en/tivadar-kosztka-csontvary/sunset-over-the-bay-of-naples-1901,1901,,1901,https://uploads4.wikiart.org/images/tivadar-kosztka-csontvary/sunset-over-the-bay-of-naples-1901.jpg!Large.jpg,Expressionism,landscape,Tree|Sky|morning|Sunset|Evening,,,,,
https://www.wikiart.org/en/vasily-surikov/square-san-fernando-in-seville-1910,1910,Seville,"Seville|1910; Seville, Spain|1910",https://uploads3.wikiart.org/images/vasily-surikov/square-san-fernando-in-seville-1910.jpg!Large.jpg,Realism,cityscape,streets-and-squares|Tree|Palm tree|Arecales|Woody plant|Sky|Plant,oil|canvas,,,,
https://www.wikiart.org/en/callum-innes/exposed-painting-black-oxide-2000,2000,,2000,https://uploads7.wikiart.org/images/callum-innes/exposed-painting-black-oxide-2000.jpg,Minimalism,abstract,Line|Rectangle|Material property,,,,,
https://www.wikiart.org/en/jean-francois-millet/the-rock-of-castel-vendon-1848,1848,,1848,https://uploads4.wikiart.org/images/jean-francois-millet/the-rock-of-castel-vendon-1848.jpg!Large.jpg,Realism,landscape,castles-and-fortresses|Normandy|cliffs-and-rocks|Terrain|Sky,,"Musée Thomas-Henry, Cherbourg, France",,,
https://www.wikiart.org/en/arkhip-kuindzhi/%D0%B3%D0%BE%D1%80%D0%BD%D1%8B%D0%B9-%D1%81%D0%BA%D0%BB%D0%BE%D0%BD-%D0%BA%D1%80%D1%8B%D0%BC,1890,,1890,https://uploads4.wikiart.org/images/arkhip-kuindzhi/%D0%B3%D0%BE%D1%80%D0%BD%D1%8B%D0%B9-%D1%81%D0%BA%D0%BB%D0%BE%D0%BD-%D0%BA%D1%80%D1%8B%D0%BC.jpg!Large.jpg,Impressionism,landscape,cliffs-and-rocks|Crimea,oil|canvas,,,,
https://www.wikiart.org/en/huang-yongyu/lotus-with-birds-1984,1984,,1984,https://uploads4.wikiart.org/images/huang-yongyu/lotus-with-birds-1984.jpg,Expressionism,animal painting,,,,,,
https://www.wikiart.org/en/egon-schiele/crouching-figure-valerie-neuzil-1913,1913,Vienna,"1913|Vienna|1913; Vienna, Austria",https://uploads2.wikiart.org/images/egon-schiele/crouching-figure-valerie-neuzil-1913.jpg!Large.jpg,Art Nouveau (Modern),portrait,female-portraits|Fashion illustration,watercolor|paper,Private Collection,,,
https://www.wikiart.org/en/theophile-steinlen/poster-for-la-ballade-du-desespere,,,,https://uploads5.wikiart.org/images/th-ophile-steinlen/poster-for-la-ballade-du-desespere.jpg,Realism,poster,Text,,,,,
https://www.wikiart.org/en/helena-almeida/inhabited-painting-1975-1,1975,,1975,https://uploads1.wikiart.org/images/helena-almeida/inhabited-painting-1975-1.jpg,Conceptual Art,figurative,Glove,,,,,
https://www.wikiart.org/en/gustave-caillebotte/the-garden-at-petit-gennevilliers,1893,,1893,https://uploads5.wikiart.org/images/gustave-caillebotte/the-garden-at-petit-gennevilliers.jpg,Impressionism,landscape,flowers-and-plants|houses-and-buildings|gardens-and-parks|Flower|Plant|House,oil|canvas,Private Collection,,,
https://www.wikiart.org/en/marko-pogacnik/programmed-wood,,,,https://uploads1.wikiart.org/images/marko-pogacnik/programmed-wood.jpg!Large.jpg,Conceptual Art|Environmental (Land) Art,installation,Tree|Photograph|Monochrome photography|Natural environment|Forest|monochrome|Natural landscape,,,,,
